,wavelength,raw_bkg,raw_avg20,raw_avg50,raw_avg125,raw_avg200,raw_avg255
1780,957.0330442433841,1288.101724137931,37.28715517241392,3.3897413793105216,-29.37775862068952,-35.02732758620675,-36.15724137931011
1781,957.3366373532002,1173.9804310344828,23.7281896551724,9.039310344827527,18.078620689655168,48.58629310344827,2.2598275862069386
1782,957.6401787741925,1241.7752586206898,27.11793103448258,50.846120689655095,-4.519655172413991,29.37775862068952,54.23586206896539
1783,957.943668502221,1180.7599137931034,-21.468362068965348,-33.8974137931034,37.287155172413804,1.1299137931034693,-11.299137931034466
1784,958.2471065331463,1170.5906896551724,-49.71620689655174,48.58629310344827,7.909396551724285,3.389741379310408,-32.76750000000004
1785,958.5504928628288,1143.4727586206895,-47.4563793103448,-29.377758620689633,-4.5196551724137635,-66.66491379310332,42.93672413793115
1786,958.853827487129,1161.5513793103448,14.68887931034476,-31.63758620689657,-55.36577586206897,-27.117931034482808,-13.558965517241404
1787,959.1571104019071,1463.2383620689657,9.039310344827413,-13.558965517241518,50.846120689655095,64.40508620689639,64.40508620689639
1788,959.4603416030234,1258.7239655172414,-11.299137931034466,-65.53499999999997,-32.76750000000004,-2.2598275862069386,11.299137931034466
1789,959.7635210863385,1288.1017241379311,-57.625603448276024,-39.54698275862074,-62.145258620689674,-15.818793103448343,-46.326465517241445
1790,960.0666488477129,1267.763275862069,-13.55896551724129,-65.53499999999997,-31.637586206896458,-40.6768965517241,-48.586293103448156
1791,960.3697248830069,1071.1582758620689,-10.169224137930996,35.02732758620709,58.75551724137938,65.53500000000008,50.84612068965521
1792,960.6727491880808,1193.1889655172413,13.558965517241404,-46.32646551724133,-23.7281896551724,-29.37775862068952,18.07862068965528
1793,960.9757217587952,1178.5000862068964,48.586293103448384,16.948706896551812,-12.429051724137707,-19.208534482758523,1.1368683772161603e-13
1794,961.2786425910103,1168.3308620689654,-36.15724137931022,25.98801724137934,-12.429051724137821,65.53500000000008,37.287155172413804
1795,961.5815116805866,1126.5240517241377,50.84612068965532,30.50767241379333,30.50767241379333,31.637586206896685,25.988017241379566
1796,961.8843290233845,1160.4214655172414,-33.8974137931034,-7.909396551724058,-49.716206896551626,-46.32646551724133,-6.779482758620588
1797,962.1870946152643,1326.5187931034484,15.818793103448229,25.98801724137911,41.806810344827454,-5.649568965517346,-38.41706896551739
1798,962.4898084520865,1197.7086206896552,-18.078620689655168,12.429051724137935,18.078620689655168,-12.429051724137935,-10.169224137930996
1799,962.7924705297115,1183.0197413793103,3.389741379310408,-21.46836206896546,28.247844827586277,-5.649568965517233,13.558965517241404
1800,963.0950808439999,1124.264224137931,24.85810344827587,20.338448275862106,-3.389741379310294,-7.909396551724058,19.208534482758637
1801,963.397639390812,1311.8299137931035,-10.169224137930996,19.208534482758637,33.8974137931034,-35.02732758620698,35.027327586206866
1802,963.7001461660078,1179.63,54.23586206896539,50.84612068965498,32.767499999999814,24.858103448275756,31.637586206896344
1803,964.002601165448,1211.2675862068966,5.649568965517233,12.429051724137935,-50.84612068965521,13.558965517241404,3.389741379310408
1804,964.3050043849933,1302.7906034482758,-62.14525862068956,-62.14525862068956,-76.83413793103443,-50.846120689655095,-11.299137931034466
1805,964.6073558205035,1351.3768965517243,47.4563793103448,-31.637586206896685,-13.558965517241518,-31.637586206896685,-46.326465517241445
1806,964.9096554678393,1245.165,51.97603448275868,40.6768965517241,66.66491379310355,13.558965517241404,29.377758620689633
1807,965.2119033228612,1166.0710344827587,25.988017241379225,20.338448275861992,33.8974137931034,-6.779482758620816,12.429051724137821
1808,965.5140993814296,1194.3188793103448,-49.716206896551626,-64.4050862068965,-42.93672413793092,-14.68887931034476,-2.259827586206825
1809,965.8162436394047,1189.799224137931,-1.1368683772161603e-13,32.76749999999993,-9.03931034482764,25.988017241379225,-40.67689655172421
1810,966.118336092647,1280.1923275862068,21.468362068965575,49.71620689655185,-23.7281896551724,13.558965517241404,15.818793103448343
1811,966.420376737017,1223.6966379310345,-9.03931034482764,-21.468362068965575,-37.287155172413804,5.649568965517233,12.429051724137935
1812,966.722365568375,1196.5787068965517,28.247844827586277,1.1299137931034693,40.6768965517241,-7.909396551724171,3.389741379310408
1813,967.0243025825814,1100.5360344827586,40.67689655172421,22.59827586206893,6.779482758620702,4.5196551724137635,44.066637931034506
1814,967.3261877754966,1114.095,46.32646551724133,48.586293103448156,47.4563793103448,75.70422413793096,18.078620689655168
1815,967.6280211429811,1170.5906896551724,7.909396551724171,-19.208534482758523,-4.5196551724137635,13.558965517241518,-18.078620689655168
1816,967.9298026808952,1129.9137931034484,73.44439655172403,-7.909396551724285,-15.818793103448343,16.948706896551585,29.37775862068952
1817,968.2315323850993,1224.826551724138,-14.688879310344873,-41.80681034482768,-64.4050862068965,-9.03931034482764,-37.287155172413804
1818,968.533210251454,1199.968448275862,12.429051724137935,-39.54698275862074,-46.326465517241445,18.078620689655168,-23.728189655172514
1819,968.8348362758193,1160.4214655172414,7.909396551724171,-2.259827586206825,9.03931034482764,-72.31448275862067,-13.558965517241404
1820,969.136410454056,1057.5993103448277,55.36577586206886,36.15724137931022,32.76749999999993,49.716206896551626,2.259827586206768
1821,969.4379327820243,1179.63,24.858103448275756,-33.89741379310351,-14.688879310344987,6.779482758620588,-6.779482758620816
1822,969.7394032555845,1245.165,-20.338448275862106,24.858103448275983,61.015344827586205,31.63758620689657,15.818793103448343
1823,970.0408218705974,1177.3701724137932,-18.07862068965528,-22.598275862069045,-4.519655172413877,11.299137931034352,-11.29913793103458
1824,970.3421886229229,1216.917155172414,-25.988017241379453,4.51965517241365,-25.98801724137934,-19.20853448275875,-16.948706896551812
1825,970.6435035084219,1248.5547413793104,-42.93672413793104,-12.429051724137935,-55.36577586206897,-55.36577586206897,-48.58629310344827
1826,970.9447665229543,1170.5906896551724,-18.078620689655168,2.2598275862069386,54.235862068965616,-31.63758620689657,41.80681034482768
1827,971.2459776623808,1312.9598275862068,38.41706896551739,9.039310344827754,47.456379310344914,39.54698275862074,81.35379310344842
1828,971.5471369225619,1257.594051724138,-58.755517241379266,-25.98801724137934,-7.909396551724171,-6.779482758620588,-32.76750000000004
1829,971.8482442993577,1289.2316379310346,-41.80681034482768,13.55896551724129,-21.468362068965575,-76.83413793103466,6.779482758620588
