,wavelength,raw_bkg,raw_avg0,raw_avg17,raw_avg34,raw_avg51,raw_avg68,raw_avg85,raw_avg102,raw_avg119,raw_avg136,raw_avg153,raw_avg170,raw_avg187,raw_avg204,raw_avg221,raw_avg238,raw_avg255
1856,979.958516427171,1151.3821551724136,-29.377758620689406,18.078620689655395,35.02732758620709,-1.129913793103242,13.558965517241518,10.169224137931224,54.23586206896573,1.1299137931036967,-1.129913793103242,40.676896551724326,41.806810344827795,51.97603448275879,4.519655172413877,-2.259827586206711,72.31448275862078,67.79482758620702
1857,980.2581693885061,825.9669827586207,25.98801724137934,84.7435344827586,59.885431034482735,32.767499999999984,55.365775862068915,32.767499999999984,75.70422413793102,12.429051724137935,24.85810344827587,56.495689655172384,50.84612068965515,56.49568965517244,59.88543103448279,10.169224137930996,73.44439655172414,72.31448275862067
1858,980.5577703464076,1154.7718965517242,53.10594827586203,20.338448275861992,-7.909396551724285,21.46836206896546,27.117931034482694,12.429051724137935,2.259827586206825,-6.779482758620816,24.858103448275756,30.50767241379299,10.169224137930883,19.208534482758523,11.299137931034466,2.259827586206711,54.23586206896539,45.19655172413786
1859,980.8573192967361,1011.2728448275861,-16.94870689655164,-11.299137931034409,-2.259827586206825,-22.598275862068874,32.767500000000155,-18.07862068965511,-25.988017241379225,-31.637586206896458,40.67689655172421,-29.377758620689576,-20.338448275861992,-63.27517241379303,-9.039310344827527,-45.19655172413786,35.02732758620698,-42.93672413793092
1860,981.1568162353519,957.0369827586206,-3.389741379310294,6.779482758620759,-24.858103448275813,9.03931034482764,15.818793103448343,12.429051724137992,15.818793103448343,-28.247844827586164,-9.039310344827527,1.1299137931035261,11.299137931034522,-58.755517241379266,7.909396551724171,-11.299137931034409,-9.039310344827527,-19.20853448275858
1861,981.4562611581155,970.595948275862,16.948706896551755,-4.5196551724137635,15.818793103448286,40.676896551724155,-10.169224137930996,39.54698275862074,-24.858103448275813,-32.767499999999984,-20.33844827586205,-11.299137931034466,11.299137931034466,-16.9487068965517,37.287155172413804,2.2598275862068817,-15.818793103448229,14.688879310344873
1862,981.7556540608871,1010.1429310344827,33.89741379310357,-20.338448275861936,-19.208534482758523,-6.779482758620645,12.429051724138048,45.196551724137976,9.03931034482764,54.235862068965616,35.02732758620698,-40.67689655172404,22.598275862068988,21.468362068965575,53.10594827586226,35.02732758620698,3.3897413793104647,22.598275862069045
1863,982.0549949395272,905.0609482758621,16.9487068965517,30.507672413793102,62.14525862068962,63.275172413793086,27.11793103448275,55.36577586206897,4.5196551724137635,28.247844827586164,50.84612068965521,41.80681034482757,37.287155172413804,-10.169224137931053,54.23586206896556,64.40508620689656,7.9093965517241145,12.429051724137935
1864,982.3542837898964,995.4540517241379,28.24784482758622,7.909396551724228,-20.33844827586205,-29.377758620689633,-45.19655172413792,-42.93672413793104,0.0,-35.027327586206866,19.208534482758637,-9.039310344827584,-22.598275862068988,-36.157241379310335,-27.117931034482694,-27.117931034482694,-25.988017241379282,-9.039310344827584
1865,982.6535206078548,1129.9137931034484,29.37775862068952,-22.598275862069045,-11.29913793103458,90.39310344827572,-25.98801724137934,19.208534482758523,56.49568965517233,-21.468362068965575,50.846120689655095,-1.1368683772161603e-13,19.208534482758523,12.429051724137821,57.6256034482758,40.6768965517241,4.51965517241365,-12.429051724138048
1866,982.9527053892629,1020.3121551724138,30.50767241379316,5.64956896551729,38.417068965517274,90.39310344827584,27.117931034482694,10.169224137930996,111.86146551724141,47.4563793103448,27.117931034482694,-14.688879310344817,29.377758620689633,-4.519655172413707,-16.9487068965517,36.15724137931039,-20.33844827586205,22.598275862068988
1867,983.2518381299813,1006.7531896551725,-37.28715517241392,-7.909396551724171,-28.247844827586277,-36.15724137931039,-36.15724137931045,-75.70422413793108,-81.35379310344831,-47.456379310344914,-50.84612068965521,-59.88543103448279,-33.89741379310351,-40.67689655172421,-36.15724137931045,-32.7675000000001,46.32646551724122,-5.684341886080802e-14
1868,983.55091882587,875.6831896551724,-21.46836206896552,12.429051724137878,-6.779482758620702,-23.7281896551724,14.688879310344817,-49.71620689655174,-45.196551724137976,23.7281896551724,-14.688879310344873,-87.00336206896554,-42.93672413793104,-38.417068965517274,-49.71620689655174,-45.19655172413792,18.078620689655168,-15.818793103448286
1869,983.8499474727901,854.2148275862069,-24.858103448275813,25.98801724137934,-23.7281896551724,19.208534482758637,42.936724137931094,3.389741379310351,59.88543103448279,22.598275862068988,67.7948275862069,65.53500000000003,7.909396551724171,-11.299137931034409,3.389741379310408,36.157241379310335,-19.20853448275858,74.57431034482761
1870,984.1489240666011,856.4746551724138,19.20853448275858,23.7281896551724,28.24784482758622,-9.039310344827584,-4.51965517241382,11.299137931034466,53.10594827586203,-13.558965517241347,-5.649568965517233,20.33844827586205,-1.1299137931034124,1.1299137931034693,38.41706896551722,-7.909396551724171,11.299137931034466,10.169224137930996
1871,984.4478486031638,998.8437931034482,47.45637931034486,-53.10594827586198,57.62560344827591,15.818793103448343,37.28715517241392,5.64956896551729,36.15724137931045,7.909396551724171,12.429051724137992,11.299137931034522,33.89741379310351,30.50767241379316,80.22387931034496,100.56232758620695,50.84612068965532,6.779482758620759
1872,984.7467210783389,935.5686206896552,-21.46836206896552,-46.32646551724139,-21.46836206896552,28.247844827586164,14.688879310344817,28.24784482758622,31.63758620689657,36.157241379310335,14.688879310344817,32.76750000000004,45.19655172413792,5.649568965517233,-32.76750000000004,18.078620689655168,27.11793103448275,46.32646551724139
1873,985.0455414879865,1305.0504310344827,-30.507672413793102,-56.49568965517233,-54.2358620689655,-31.63758620689657,-84.74353448275849,-46.32646551724133,-67.7948275862069,-10.169224137930996,-41.806810344827454,-40.6768965517241,-72.31448275862067,-44.06663793103439,-23.7281896551724,-79.09396551724137,-58.755517241379266,-62.14525862068956
1874,985.3443098279669,1616.9066379310345,-15.818793103448343,-53.10594827586215,6.779482758620702,1.1299137931033556,-10.16922413793111,4.51965517241365,12.429051724137935,-46.326465517241445,-41.80681034482757,-5.649568965517346,-25.988017241379453,-20.338448275862106,47.45637931034469,-16.948706896551812,-47.456379310344914,-4.5196551724137635
