data,wave
-0.03698178753,200.1119995
0.01864453591,200.3113098
0.003233050229,200.5106506
0.008685375564,200.7100067
0.07077254355,200.9093781
-0.05633281171,201.1087646
-0.0389042832,201.3081818
-0.05882260203,201.5076294
-0.04772885516,201.707077
-0.07725965232,201.9065552
0.1410539597,202.1060486
-0.009215899743,202.3055725
0.002413625596,202.5051117
0.01240430214,202.7046661
-0.04873737693,202.9042511
-0.04848524556,203.1038513
-0.02929180115,203.3034668
-0.06698533148,203.5031128
0.05034996197,203.702774
-0.04965135083,203.9024506
0.02006277069,204.1021576
-0.07788997889,204.3018799
-0.03978674114,204.5016174
-0.04835918173,204.7013702
-0.07549474388,204.9011536
-0.0004858767497,205.1009674
-0.01003532484,205.3007813
-0.04788643494,205.5006256
-0.03635146096,205.7005005
-0.03817940503,205.9003754
-0.04391537979,206.1002808
0.04685164988,206.3002167
0.04574858025,206.5001526
-0.03490170836,206.700119
-0.03877821565,206.900116
-0.0352483876,207.1001129
-0.0316240117,207.3001404
-0.04999803007,207.5001984
-0.05967354402,207.7002563
0.01643839292,207.9003448
0.04584312811,208.1004486
-0.05831834301,208.3005829
0.04883717746,208.5007324
-0.06389673054,208.7008972
-0.0233352147,208.9010925
-0.02705414221,209.1013031
-0.03660358861,209.3015289
-0.02963848226,209.5017853
0.02409685962,209.7020569
0.007172591519,209.9023438
-0.07016848028,210.1026611
-0.02302005142,210.3029785
-0.03184462339,210.5033417
-0.02012054995,210.7037048
0.005439192988,210.9040985
-0.007198854815,211.1045074
0.07549999654,211.3049469
-0.007009756751,211.5054016
-0.06726897508,211.7058716
0.01807724126,211.9063568
-0.01822957024,212.1068726
-0.03496474028,212.3074036
0.05299733579,212.5079651
-0.05598613247,212.7085419
-0.006978240795,212.9091339
-0.01492035575,213.1097412
-0.05614371598,213.310379
0.003138501197,213.5110321
-0.042087432,213.7117157
0.005943454336,213.9123993
-0.0199629683,214.1131134
0.0548883155,214.313858
-0.04949376732,214.5146027
-0.02119210549,214.7153778
-0.008743154816,214.9161835
-0.05453637987,215.1169891
0.005407677032,215.3178253
-0.04246562719,215.518692
-0.03405076638,215.7195587
-0.02875602432,215.9204559
-0.04722459242,216.1213837
-0.01202085335,216.3223114
-0.03086761758,216.5232697
0.001247521373,216.7242432
0.0465364866,216.9252472
-0.0009586216765,217.1262665
-0.06490525603,217.327301
-0.02024661563,217.5283508
0.1095691472,217.7294312
0.01779359393,217.9305267
-0.01413244754,218.1316528
-0.02774750255,218.3327789
-0.05913776532,218.5339355
-0.03770666197,218.7351227
-0.05453637987,218.9363098
0.01921182871,219.1375275
-0.006883691531,219.3387756
-0.06481070817,219.5400238
-0.05690010637,219.7413025
0.008496277034,219.9425964
-0.008333442733,220.1439209
-0.02636078373,220.3452606
-0.01668526977,220.5466156
-0.005181809887,220.7479858
-0.01870231517,220.9493866
-0.00871163886,221.1508026
-0.06206878275,221.3522491
-0.06370763481,221.5536957
-0.06206878275,221.755188
-0.08507570624,221.9566803
-0.03767514601,222.1582031
-0.0571837537,222.359726
0.02100826055,222.5612946
0.03588396683,222.7628632
-0.03600478172,222.9644623
-0.02642381564,223.1660767
-0.05122716725,223.3677216
-0.01012987364,223.5693817
-0.07785846293,223.7710571
-0.013060892,223.9727478
-0.04536512867,224.174469
-0.04451419041,224.3762054
0.007361689117,224.5779572
0.009946028702,224.7797394
0.02173313498,224.9815369
-0.05888563395,225.1833496
-0.03764363006,225.3851929
-0.03587871417,225.5870514
0.007834434509,225.7889252
-0.01469974127,225.9908142
-0.003259313758,226.1927338
-0.06963270158,226.3946686
-0.05188900977,226.5966187
0.04631587118,226.7985992
-0.06591377407,227.0005951
0.06119158119,227.2026062
0.001342070405,227.4046478
-0.03918793052,227.6067047
-0.03502777219,227.8087769
0.011143649,228.0108643
0.0438891165,228.2129822
-0.04939921945,228.4151154
-0.06956966966,228.6172791
-0.06534647942,228.8194427
-0.0644640252,229.021637
-0.03578416631,229.2238617
0.004651284777,229.4260864
-0.03212827072,229.6283417
-0.07703904063,229.8306122
-0.07603051513,230.0329132
0.003768827766,230.2352142
-0.01819805428,230.437561
-0.04999803007,230.6399078
-0.01967932098,230.8422852
-0.03105671704,231.0446625
-0.02112907171,231.2470856
-0.04369476438,231.4495087
-0.07095638663,231.6519623
0.06175887212,231.8544312
-0.005370907951,232.0569305
0.01429528184,232.2594299
-0.06427492946,232.4619598
-0.01659072191,232.6645203
-0.007167338394,232.8670807
-0.07407650352,233.0696716
-0.05916928127,233.2722778
-0.0308991354,233.4749146
-0.0561121963,233.6775665
-0.02273640595,233.8802338
-0.01772530936,234.0829163
-0.04949376732,234.2856293
0.1310002506,234.4883575
-0.03773817793,234.6911011
-0.0162440408,234.8938599
-0.04114194214,235.0966492
0.02129190601,235.2994537
-0.04186681658,235.5022736
-0.07899305224,235.7051239
-0.01154810842,235.9079895
-0.01432154514,236.1108704
0.002760305069,236.3137817
-0.02963848226,236.5167084
-0.02840934508,236.7196503
-0.0356265828,236.9226074
-0.03313679248,237.1255951
-0.00622184854,237.328598
-0.05819227546,237.5316162
0.08757074922,237.7346649
-0.026266234,237.9377136
0.02009428665,238.1408081
-0.01772530936,238.3439026
-0.04180378467,238.5470276
-0.07322556525,238.7501678
0.05759871751,238.9533234
-0.009562579915,239.1564941
-0.05040774122,239.3596954
-0.0233352147,239.562912
-0.009720161557,239.7661591
-0.06994786859,239.9694061
0.07458601892,240.1726837
-0.03550051898,240.3759766
-0.02305156924,240.5792999
0.04678861797,240.7826385
-0.03105671704,240.9859924
-0.0397237055,241.1893616
0.007078042254,241.3927612
-0.04391537979,241.5961761
0.03509606048,241.7996063
-0.04256017506,242.0030518
-0.03455502912,242.2065277
-0.08012764156,242.4100189
-0.0212551374,242.6135254
-0.05065987259,242.8170624
-0.005433940329,243.0206146
-0.02677049488,243.2241821
-0.05428425223,243.4277649
0.06220010296,243.6313782
-0.04501844943,243.8350067
-0.04536512867,244.0386505
0.01877059974,244.2423248
-0.06771020591,244.4460144
0.03374085575,244.6497192
0.0002705151564,244.8534393
0.03950834647,245.0571899
-0.03474412858,245.2609558
0.011143649,245.4647369
-0.02799963206,245.6685333
-0.003133248305,245.8723602
0.01952699199,246.0762024
0.05265065283,246.2800598
-0.04303292185,246.4839478
-0.07889850438,246.687851
-0.03175007552,246.8917694
-0.009531063028,247.0957031
-0.06755262613,247.2996674
0.0008378091152,247.5036316
0.04451944306,247.7076416
-0.01681133546,247.9116516
-0.01892292872,248.1156921
-0.0520150736,248.3197479
-0.0319076553,248.523819
0.05069664121,248.7279205
0.04398366436,248.9320221
-0.04914708808,249.1361542
0.01464196108,249.3403168
-0.05671100691,249.5444794
-0.06982180476,249.7486725
0.007015009876,249.9528809
-0.05636432767,250.1571198
-0.04656274989,250.3613586
-0.02264185622,250.5656281
-0.01255663112,250.7699127
0.03953986242,250.9742279
-0.02639229968,251.1785583
-0.07533715665,251.3829041
-0.0004543604155,251.587265
0.07770613581,251.7916412
-0.02862995863,251.996048
-0.03055245429,252.20047
0.01744691469,252.4049225
-0.04549119622,252.609375
0.01426376496,252.813858
-0.02595107071,253.0183563
-0.002093209652,253.2228851
-0.05289753154,253.4274139
-0.02491103113,253.6319733
-0.03455502912,253.8365479
-0.06361308694,254.041153
-0.03105671704,254.2457581
-0.04400992766,254.4503937
-0.05778256431,254.6550446
0.009189636447,254.859726
0.02170161903,255.0644226
0.01933789439,255.2691345
-0.05434728414,255.4738617
-0.05551338941,255.6786041
-0.07833120972,255.8833771
-0.05031319335,256.0881653
0.02056703158,256.2929688
-0.000895589008,256.4978027
-0.06726897508,256.7026367
-0.03546900302,256.9075012
0.003453664482,257.1123962
-0.01548764948,257.3172913
-0.02632926777,257.5222168
0.08441911638,257.7271729
-0.03805334121,257.9321289
0.0180457253,258.1371155
-0.05822379142,258.3421021
-0.05913776532,258.5471191
-0.07662932575,258.7521667
-0.05359089002,258.9572144
-0.03978674114,259.1622925
0.09160483629,259.3674011
0.01445286348,259.5725098
0.006290134043,259.7776489
0.0290449243,259.9827881
-0.03036335669,260.1879578
-0.04460873827,260.393158
0.03484392911,260.5983582
0.0150516741,260.8035889
-0.03751756251,261.0088501
-0.03704481944,261.2141113
-0.008018279448,261.4194031
-0.03134036437,261.6246948
0.02866672724,261.8300171
-0.0586335063,262.0353699
-4.464813173E-05,262.2407227
-0.07183884829,262.446106
0.01265643258,262.6515198
-0.05976809189,262.8569336
-0.002093209652,263.0623779
-0.05207810923,263.2678223
-0.002723536221,263.4732971
-0.07735420763,263.6788025
-0.06780475378,263.8843079
-0.03553203493,264.0898438
-0.03811637312,264.2954102
-0.07127155364,264.5009766
-0.04993499815,264.7065735
