#Thorlabs FTS
[SpectrumHeader]
#Date;20190306
#Time;16553175
#GMTTime;16553175
#XAxisUnit;nm_air
#YAxisUnit;intensity
#Average;1
#RollingAverage;0
#SpectrumSmooth;0
#SSmoothParam1;0
#SSmoothParam2;0
#SSmoothParam3;0
#SSmoothParam4;0
#IntegrationTime;10.000000
#TriggerMode;0
#InterferometerSerial;M00461244
#Source;
#AirMeasureOpt;0
#WnrMin;0.000000
#WnrMax;0.000000
#Length;3648
#Resolution;0.0000000000e+000
#ADC;0
#Instrument;0
#InstrModel;CCS200
#Type;emission
#AirTemp;0.00
#AirPressure;0.00
#AirRelHum;0.00
#Name;
#Comment;""
[Data]
2.001119995e+002;-1.542899478e-002
2.003113098e+002;7.736573927e-003
2.005106506e+002;5.146268755e-003
2.007100067e+002;9.738173336e-003
2.009093781e+002;2.975416556e-002
2.011087646e+002;-2.478941530e-002
2.013081818e+002;-1.375118364e-002
2.015076294e+002;-2.078621648e-002
2.017070770e+002;-2.134548686e-002
2.019065552e+002;-3.541555256e-002
2.021060486e+002;6.560634077e-002
2.023055725e+002;-8.070173673e-003
2.025051117e+002;2.026128815e-003
2.027046661e+002;4.439821932e-003
2.029042511e+002;-2.567247301e-002
2.031038513e+002;-1.628261805e-002
2.033034668e+002;-1.292699575e-002
2.035031128e+002;-2.711480297e-002
2.037027740e+002;2.371993288e-002
2.039024506e+002;-1.993259229e-002
2.041021576e+002;1.683207601e-002
2.043018799e+002;-3.576877713e-002
2.045016174e+002;-1.584108919e-002
2.047013702e+002;-2.111000381e-002
2.049011536e+002;-2.908696607e-002
2.051009674e+002;2.600116713e-004
2.053007813e+002;-2.860128414e-003
2.055006256e+002;-1.960880496e-002
2.057005005e+002;-1.163184270e-002
2.059003754e+002;-1.325078402e-002
2.061002808e+002;-1.834308729e-002
2.063002167e+002;2.707555518e-002
2.065001526e+002;2.077640407e-002
2.067001190e+002;-1.354513690e-002
2.069001160e+002;-1.383948978e-002
2.071001129e+002;-1.522294804e-002
2.073001404e+002;-6.863327231e-003
2.075001984e+002;-2.237572148e-002
2.077002563e+002;-2.829221450e-002
2.079003448e+002;1.368250139e-002
2.081004486e+002;2.545661479e-002
2.083005829e+002;-2.193419263e-002
2.085007324e+002;2.475016750e-002
2.087008972e+002;-2.805673145e-002
2.089010925e+002;-4.243586678e-003
2.091013031e+002;-9.188714437e-003
2.093015289e+002;-1.501690038e-002
2.095017853e+002;-1.251490135e-002
2.097020569e+002;1.391798351e-002
2.099023438e+002;4.999092314e-003
2.101026611e+002;-3.423814103e-002
2.103029785e+002;-8.511702530e-003
2.105033417e+002;-8.953232318e-003
2.107037048e+002;-4.155281000e-003
2.109040985e+002;1.555164228e-003
2.111045074e+002;8.207538165e-003
2.113049469e+002;3.531743586e-002
2.115054016e+002;-3.654881148e-003
2.117058716e+002;-3.261920065e-002
2.119063568e+002;1.391798351e-002
2.121068726e+002;-3.625445766e-003
2.123074036e+002;-1.333908923e-002
2.125079651e+002;2.457355708e-002
2.127085419e+002;-2.293499187e-002
2.129091339e+002;-1.623846474e-003
2.131097412e+002;-5.362127442e-003
