#Thorlabs FTS
[SpectrumHeader]
#Date;20190305
#Time;13161946
#GMTTime;13161946
#XAxisUnit;nm_air
#YAxisUnit;intensity
#Average;1
#RollingAverage;0
#SpectrumSmooth;0
#SSmoothParam1;0
#SSmoothParam2;0
#SSmoothParam3;0
#SSmoothParam4;0
#IntegrationTime;0.999000
#TriggerMode;0
#InterferometerSerial;M00461244
#Source;
#AirMeasureOpt;0
#WnrMin;0.000000
#WnrMax;0.000000
#Length;3648
#Resolution;0.0000000000e+000
#ADC;0
#Instrument;0
#InstrModel;CCS200
#Type;emission
#AirTemp;0.00
#AirPressure;0.00
#AirRelHum;0.00
#Name;
#Comment;""
[Data]
2.001119995e+002;-2.075069817e-003
2.003113098e+002;2.109087509e-004
2.005106506e+002;2.959525911e-003
2.007100067e+002;1.164080203e-002
2.009093781e+002;3.939230926e-003
2.011087646e+002;-5.721750204e-003
2.013081818e+002;2.524101408e-003
2.015076294e+002;-6.599402404e-004
2.017070770e+002;1.762108528e-003
2.019065552e+002;5.163862370e-003
2.021060486e+002;6.932774559e-003
2.023055725e+002;9.456875850e-004
2.025051117e+002;9.572535753e-003
2.027046661e+002;2.653367992e-004
2.029042511e+002;-7.143683033e-004
2.031038513e+002;3.095596097e-003
2.033034668e+002;2.041052358e-005
2.035031128e+002;-1.037534978e-002
2.037027740e+002;5.272718612e-003
2.039024506e+002;-3.272487316e-003
2.041021576e+002;3.993659280e-003
2.043018799e+002;2.333603101e-003
2.045016174e+002;-6.293244660e-003
2.047013702e+002;4.286209878e-004
2.049011536e+002;-6.123157073e-005
2.051009674e+002;-5.449609831e-003
2.053007813e+002;2.605743473e-003
2.055006256e+002;-8.232244290e-004
2.057005005e+002;9.028255008e-003
2.059003754e+002;7.014416624e-003
2.061002808e+002;4.592367914e-003
2.063002167e+002;-6.599402404e-004
2.065001526e+002;1.190613839e-003
2.067001190e+002;1.408326090e-003
2.069001160e+002;7.912479341e-003
2.071001129e+002;-8.769721724e-003
2.073001404e+002;7.041630801e-003
2.075001984e+002;-2.700992627e-003
2.077002563e+002;8.266261779e-003
2.079003448e+002;-3.952838015e-003
2.081004486e+002;3.068382153e-003
2.083005829e+002;5.871427245e-003
2.085007324e+002;4.619581625e-003
2.087008972e+002;-5.885034334e-003
2.089010925e+002;2.415245399e-003
2.091013031e+002;4.619581625e-003
2.093015289e+002;-4.150139866e-004
2.095017853e+002;4.184157122e-003
2.097020569e+002;4.782866221e-003
2.099023438e+002;1.074273884e-002
2.101026611e+002;-6.320458837e-003
2.103029785e+002;-1.421933179e-003
2.105033417e+002;-6.266030949e-003
2.107037048e+002;3.748732852e-003
2.109040985e+002;1.408326090e-003
2.111045074e+002;2.653367992e-004
2.113049469e+002;1.438941900e-002
2.115054016e+002;2.986739855e-003
2.117058716e+002;-1.938999747e-003
2.119063568e+002;4.537939560e-003
2.121068726e+002;-1.993427752e-003
2.123074036e+002;-2.428852255e-003
2.125079651e+002;9.137110785e-003
2.127085419e+002;-8.307083510e-003
2.129091339e+002;2.932311967e-003
2.131097412e+002;6.987202447e-003
2.133103790e+002;-3.027561121e-003
2.135110321e+002;-4.932543263e-003
2.137117157e+002;-6.123157073e-005
2.139123993e+002;-3.789553884e-003
2.141131134e+002;-3.027561121e-003
2.143138580e+002;2.333603101e-003
2.145146027e+002;3.721518908e-003
2.147153778e+002;2.496887464e-003
2.149161835e+002;1.082438137e-002
2.151169891e+002;-1.113734208e-002
2.153178253e+002;7.824033964e-004
2.155186920e+002;1.326684025e-003
2.157195587e+002;5.953069311e-003
2.159204559e+002;1.047059894e-002
2.161213837e+002;6.470135879e-003
2.163223114e+002;-1.231434871e-003
2.165232697e+002;-8.933005854e-003
2.167242432e+002;2.442459343e-003
2.169252472e+002;7.803623565e-003
2.171262665e+002;6.987202447e-003
2.173273010e+002;-1.612431370e-003
2.175283508e+002;-4.986971151e-003
2.177294312e+002;9.626964107e-003
2.179305267e+002;3.792955726e-002
2.181316528e+002;2.105685696e-002
2.183327789e+002;-3.653483698e-003
2.185339355e+002;-5.504037719e-003
2.187351227e+002;-6.783097517e-003
2.189363098e+002;-3.605859238e-004
2.191375275e+002;8.592830040e-003
2.193387756e+002;7.776409388e-003
2.195400238e+002;-6.783097517e-003
2.197413025e+002;3.857588861e-003
2.199425964e+002;3.340522293e-003
2.201439209e+002;-5.068613216e-003
2.203452606e+002;-9.320805548e-004
2.205466156e+002;-4.116122145e-003
2.207479858e+002;-7.517876104e-003
2.209493866e+002;1.340971421e-002
2.211508026e+002;-2.510494320e-003
2.213522491e+002;-1.993427752e-003
2.215536957e+002;-2.592136618e-003
2.217551880e+002;-9.531714953e-003
2.219566803e+002;-2.183926059e-003
2.221582031e+002;-3.952838015e-003
2.223597260e+002;-4.714830779e-003
2.225612946e+002;2.769027604e-003
2.227628632e+002;1.066109724e-002
2.229644623e+002;1.346414257e-002
2.231660767e+002;5.055006593e-003
2.233677216e+002;-8.878577501e-003
2.235693817e+002;1.163399895e-003
2.237710571e+002;-1.313077053e-003
2.239727478e+002;9.871889837e-003
2.241744690e+002;4.265799653e-003
2.243762054e+002;1.544396277e-003
2.245779572e+002;1.068831049e-002
2.247797394e+002;-9.994353168e-003
2.249815369e+002;3.367736470e-003
2.251833496e+002;-3.381343326e-003
2.253851929e+002;3.150024218e-003
2.255870514e+002;1.054543769e-003
2.257889252e+002;8.620044217e-003
2.259908142e+002;6.252423860e-003
2.261927338e+002;-2.891490934e-003
2.263946686e+002;-2.755420748e-003
2.265966187e+002;2.388031222e-003
2.267985992e+002;8.756115101e-003
2.270005951e+002;1.435540151e-003
2.272026062e+002;-1.884571742e-003
2.274046478e+002;1.153194625e-002
2.276067047e+002;2.932311967e-003
2.278087769e+002;7.014416624e-003
2.280108643e+002;7.483858644e-005
2.282129822e+002;3.912017215e-003
2.284151154e+002;-5.041399505e-003
2.286172791e+002;-4.966560518e-004
2.288194427e+002;-2.483280376e-003
2.290216370e+002;3.197648621e-004
2.292238617e+002;-2.265568124e-003
2.294260864e+002;7.483858644e-005
