,wavelength,raw_bkg,raw_avg255
0,339.59809,18.3498,0.0
1,339.97331121754155,31480.3926,0.0
2,340.3485008615318,2222.9472,-65.53499999999985
3,340.72365891902,2120.7126,68.1564000000003
4,341.09878537705475,2144.3052,-49.80659999999989
5,341.473880222685,2118.0912,2.621399999999994
6,341.8489434429597,2094.4986,15.728399999999965
7,342.2239750249277,2076.1488,76.02060000000029
8,342.59897495563774,2034.2064,70.77779999999984
9,342.973943222139,2157.4122,-65.53500000000031
10,343.34887981148,2131.1982,-31.45679999999993
11,343.7237847107099,2225.5686,-125.82720000000018
12,344.0986579068774,2149.548,-7.8641999999999825
13,344.47349938703155,2099.7414,-13.106999999999971
14,344.8483091382211,2128.5768,5.242799999999988
15,345.22308714749505,2091.8772,39.32099999999991
16,345.59783340190205,2165.2764,-60.29220000000032
17,345.97254788849125,2094.4986,26.213999999999942
18,346.3472305943114,2104.9842,-47.185199999999895
19,346.7218815064113,2139.0624,-31.45679999999993
20,347.09650061184004,2107.6056,10.485599999999977
21,347.47108789764627,2055.1776,159.9054000000001
22,347.8456433508791,2178.3834,-104.85600000000022
23,348.2201669585872,2139.0624,13.107000000000426
24,348.5946587078195,2118.0912,-18.34979999999996
25,348.969118585625,2157.4122,-39.32100000000037
26,349.34354657905254,2112.8484,62.913600000000315
27,349.7179426751509,2152.1694,55.04939999999988
28,350.092306860969,2199.3546,10.485599999999977
29,350.46663912355575,2167.8978,76.02059999999983
30,350.84093944996005,2246.5398,-47.185199999999895
31,351.21520782723064,2165.2764,31.45679999999993
32,351.5894442424167,2186.2476,-5.242799999999988
33,351.9636486825667,2212.4616,-47.185199999999895
34,352.33782113472995,2319.939,-159.90539999999964
35,352.711961585955,2249.1612,-49.80659999999989
36,353.0860700232909,2222.9472,31.45679999999993
37,353.4601464337864,2238.6756,-2.621399999999994
38,353.83419080449056,2220.3258,5.242799999999988
39,354.2082031224522,2277.9966,-36.69959999999992
40,354.58218337472,2222.9472,-5.242799999999988
41,354.95613154834314,2241.297,-70.77779999999984
42,355.33004763037025,2243.9184,-10.485599999999977
43,355.7039316078504,2262.2682,-112.7202000000002
44,356.0777834678324,2220.3258,20.971199999999953
45,356.45160319736505,2272.7538,-5.242799999999988
46,356.8253907834973,2291.1036,0.0
47,357.199146213278,2301.5892,-34.078199999999924
48,357.57286947375616,2215.083,18.34979999999996
49,357.9465605519805,2246.5398,-20.971199999999953
50,358.32021943499996,2215.083,-23.592599999999948
51,358.6938461098635,2241.297,-52.427999999999884
52,359.0674405636198,2267.511,-65.53499999999985
53,359.44100278331797,2217.7044,13.106999999999971
54,359.8145327560067,2254.404,-7.8641999999999825
55,360.188030468735,2243.9184,-2.621399999999994
56,360.5614959085517,2288.4822,-26.213999999999942
57,360.93492906250566,2217.7044,55.04939999999988
58,361.3083299176458,2225.5686,5.242799999999988
59,361.6816984610209,2309.4534,-73.39919999999984
60,362.05503467968003,2191.4904,10.485599999999977
61,362.4283385606719,2188.869,15.728399999999965
62,362.80161009104546,2217.7044,-10.485599999999977
63,363.1748492578496,2230.8114,-18.34979999999996
64,363.54805604813316,2191.4904,60.292199999999866
65,363.921230448945,2125.9554,157.2840000000001
66,364.2943724473341,2293.725,-96.99179999999978
67,364.6674820303493,2351.3958,-36.69959999999992
68,365.0405591850394,2215.083,15.728399999999965
69,365.41360389845335,2291.1036,-55.04939999999988
70,365.78661615764,2264.8896,10.485599999999977
71,366.1595959496483,2264.8896,-65.53499999999985
72,366.53254326152705,2236.0542,-62.91359999999986
73,366.90545808032516,2133.8196,144.17700000000013
74,367.2783403930916,2128.5768,154.6626000000001
75,367.651190186875,2222.9472,39.32099999999991
76,368.0240074487245,2333.046,-110.09879999999976
77,368.3967921656889,2222.9472,-34.078199999999924
78,368.76954432481693,2249.1612,-23.592599999999948
79,369.14226391315776,2165.2764,-26.214000000000397
80,369.51495091776,2246.5398,-36.69959999999992
81,369.8876053256727,2275.3752,-99.61319999999978
82,370.2602271239447,2243.9184,-41.94239999999991
83,370.63281629962484,2241.297,47.185199999999895
84,371.00537283976195,2304.2106,-138.9341999999997
85,371.37789673140503,2209.8402,-89.12760000000026
86,371.7503879616029,2199.3546,86.50619999999981
87,372.12284651740447,2317.3176,-167.76960000000008
88,372.4952723858585,2212.4616,39.32099999999991
89,372.86766555401414,2270.1324,-41.94239999999991
90,373.24002600892,2264.8896,-60.292199999999866
91,373.61235373762514,2230.8114,15.728399999999965
92,373.98464872717824,2236.0542,-65.53499999999985
93,374.35691096462836,2167.8978,123.20579999999973
94,374.7291404370243,2228.19,-13.106999999999971
95,375.10133713141505,2238.6756,-13.106999999999971
96,375.4735010348493,2262.2682,-73.39919999999984
97,375.84563213437605,2251.7826,-23.592599999999948
98,376.2177304170442,2267.511,2.621399999999994
99,376.5897958699025,2157.4122,83.88479999999981
100,376.96182848,2257.0254,-23.592599999999948
101,377.33382823438546,2178.3834,7.8641999999999825
102,377.7057951201079,2304.2106,-47.185199999999895
103,378.077729124216,2270.1324,-20.971199999999953
104,378.44963023375874,2251.7826,-39.32099999999991
105,378.821498435785,2222.9472,36.69959999999992
106,379.1933337173437,2249.1612,20.971199999999953
107,379.5651360654836,2280.618,13.106999999999971
108,379.9369054672538,2188.869,141.55559999999969
109,380.30864190970294,2241.297,-141.55560000000014
110,380.68034537988,2243.9184,-41.94239999999991
111,381.05201586483383,2217.7044,-2.621399999999994
112,381.42365335161344,2225.5686,52.427999999999884
113,381.79525782726756,2296.3464,-36.69959999999992
114,382.16682927884517,2246.5398,-47.185199999999895
