0	300
0	301
0	302
0	303
0	304
0	305
0	306
0	307
0	308
0	309
0	310
0	311
0	312
0	313
0	314
0	315
0	316
0	317
0	318
0	319
0	320
0	321
0	322
0	323
0	324
0	325
0	326
0	327
0	328
0	329
0	330
0	331
0	332
0	333
0	334
0	335
0	336
0	337
0	338
0	339
0	340
0	341
0	342
0	343
0	344
0	345
0	346
0	347
0	348
0	349
0	350
0	351
0	352
0	353
0	354
0	355
0	356
0	357
0	358
0	359
0	360
0	361
0	362
0	363
0	364
0	365
0	366
0	367
0	368
0	369
0	370
0	371
0	372
0	373
0	374
0	375
0	376
0	377
0	378
0	379
0	380
0	381
0	382
0	383
0	384
0	385
0	386
0	387
0	388
1.7333411e-10	389
3.4666822e-10	390
5.2000232e-10	391
1.9066753e-09	392
3.8133505e-09	393
5.5466916e-09	394
9.8800443e-09	395
2.738679e-08	396
4.5586873e-08	397
6.3786956e-08	398
1.4213397e-07	399
2.9709466e-07	400
4.5188202e-07	401
6.182828e-07	402
1.5220469e-06	403
2.6492385e-06	404
3.7766035e-06	405
5.7871061e-06	406
1.2645763e-05	407
1.9668569e-05	408
2.6691199e-05	409
4.7743841e-05	410
8.5128369e-05	411
0.00012251307	412
0.00016210691	413
0.00030356037	414
0.00047342866	415
0.00064329681	416
0.00088412373	417
0.0015403376	418
0.0021980817	419
0.0028558259	420
0.004240985	421
0.0064065848	422
0.0085721835	423
0.010788471	424
0.016093707	425
0.022137998	426
0.028182285	427
0.035559021	428
0.049796112	429
0.064033195	430
0.078270279	431
0.099481009	432
0.1275892	433
0.15569736	434
0.18382515	435
0.22698681	436
0.27297834	437
0.31896985	438
0.3677246	439
0.42881855	440
0.48991245	441
0.55100638	442
0.61311346	443
0.67614436	444
0.73917526	445
0.8022061	446
0.84917569	447
0.89359963	448
0.93802357	449
0.97510338	450
0.98340225	451
0.99170113	452
1	453
0.98676378	454
0.95543295	455
0.92410207	456
0.89277124	457
0.83778888	458
0.7796883	459
0.72158772	460
0.66215897	461
0.59811962	462
0.53408033	463
0.47004092	464
0.41223279	465
0.35924673	466
0.30626076	467
0.25327474	468
0.21644311	469
0.18133001	470
0.14621693	471
0.11500186	472
0.095842116	473
0.076687291	474
0.057532471	475
0.044469506	476
0.035744786	477
0.027020065	478
0.018443836	479
0.014541744	480
0.011196005	481
0.007850267	482
0.0051136329	483
0.0040158788	484
0.0029299865	485
0.0018440948	486
0.0012335861	487
0.00093423913	488
0.0006348918	489
0.00034782194	490
0.00025256618	491
0.00018230069	492
0.0001120352	493
5.7866378e-05	494
4.369441e-05	495
2.9625053e-05	496
1.5555523e-05	497
8.7720928e-06	498
6.3656953e-06	499
3.9592978e-06	500
1.6991943e-06	501
1.1287517e-06	502
7.7671018e-07	503
4.2466857e-07	504
1.6674741e-07	505
1.2272055e-07	506
7.8693688e-08	507
3.4666822e-08	508
1.5946739e-08	509
1.1093383e-08	510
6.4133623e-09	511
2.0800093e-09	512
1.2133388e-09	513
8.6667057e-10	514
3.4666822e-10	515
0	516
0	517
0	518
0	519
0	520
0	521
0	522
0	523
0	524
0	525
0	526
0	527
0	528
0	529
0	530
0	531
0	532
0	533
0	534
0	535
0	536
0	537
0	538
0	539
0	540
0	541
0	542
0	543
0	544
0	545
0	546
0	547
0	548
0	549
0	550
0	551
0	552
0	553
0	554
0	555
0	556
0	557
0	558
0	559
0	560
0	561
0	562
0	563
0	564
0	565
0	566
0	567
0	568
0	569
0	570
0	571
0	572
0	573
0	574
0	575
0	576
0	577
0	578
0	579
0	580
0	581
0	582
0	583
0	584
0	585
0	586
0	587
0	588
0	589
0	590
0	591
0	592
0	593
0	594
0	595
0	596
0	597
0	598
0	599
0	600
0	601
0	602
0	603
0	604
0	605
0	606
0	607
0	608
0	609
0	610
0	611
0	612
0	613
0	614
0	615
0	616
0	617
0	618
0	619
0	620
0	621
0	622
0	623
0	624
0	625
0	626
0	627
0	628
0	629
0	630
0	631
0	632
0	633
0	634
0	635
0	636
0	637
0	638
0	639
0	640
0	641
0	642
0	643
0	644
0	645
0	646
0	647
0	648
0	649
0	650
0	651
0	652
0	653
0	654
0	655
0	656
0	657
0	658
0	659
0	660
0	661
0	662
0	663
0	664
0	665
0	666
0	667
0	668
0	669
0	670
0	671
0	672
0	673
0	674
0	675
0	676
0	677
0	678
0	679
0	680
0	681
0	682
0	683
0	684
0	685
0	686
0	687
0	688
0	689
0	690
0	691
0	692
0	693
0	694
0	695
0	696
0	697
0	698
0	699
