data,wave
-0.04069928825,200.1119995
0.02221151441,200.3113098
0.0003718503867,200.5106506
0.01171590667,200.7100067
0.07123292238,200.9093781
-0.05945940316,201.1087646
-0.03538863733,201.3081818
-0.05465153605,201.5076294
-0.04808392376,201.707077
-0.077245377,201.9065552
0.1398000419,202.1060486
-0.01172638126,202.3055725
0.003545672167,202.5051117
0.01649235003,202.7046661
-0.04902664199,202.9042511
-0.04758113995,203.1038513
-0.02900956944,203.3034668
-0.0615962334,203.5031128
0.04687933624,203.702774
-0.05081781,203.9024506
0.01982329227,204.1021576
-0.07938220352,204.3018799
-0.03460303694,204.5016174
-0.04729832336,204.7013702
-0.07011213154,204.9011536
-0.004875953775,205.1009674
-0.01496305037,205.3007813
-0.04657557234,205.5006256
-0.03403740376,205.7005005
-0.03538863733,205.9003754
-0.04069928825,206.1002808
0.04383121058,206.3002167
0.04766493663,206.5001526
-0.03227766231,206.700119
-0.03633135557,206.900116
-0.03362889215,207.1001129
-0.03224623948,207.3001404
-0.04487867653,207.5001984
-0.05597134307,207.7002563
0.02111167647,207.9003448
0.04606231302,208.1004486
-0.05471438169,208.3005829
0.05068163946,208.5007324
-0.06055924296,208.7008972
-0.0198023431,208.9010925
-0.02850678563,209.1013031
-0.02932380885,209.3015289
-0.025584355,209.5017853
0.0228399951,209.7020569
0.00583962258,209.9023438
-0.06910656393,210.1026611
-0.01857680827,210.3029785
-0.03215196729,210.5033417
-0.02181347832,210.7037048
0.01303571369,210.9040985
-0.002236339729,211.1045074
0.06585942209,211.3049469
-0.007201328408,211.5054016
-0.06542995572,211.7058716
0.01950905286,211.9063568
-0.01738269627,212.1068726
-0.03234051168,212.3074036
0.05014742911,212.5079651
-0.05191764981,212.7085419
-0.006698544603,212.9091339
-0.01358039584,213.1097412
-0.05031502619,213.310379
0.007096581627,213.5110321
-0.03966229782,213.7117157
0.008133572526,213.9123993
-0.02448451519,214.1131134
0.06152291223,214.313858
-0.05122632161,214.5146027
-0.02090218291,214.7153778
-0.01018660609,214.9161835
-0.05326887965,215.1169891
0.006782341748,215.3178253
-0.03887669742,215.518692
-0.03130351752,215.7195587
-0.02872675285,215.9204559
-0.04355886951,216.1213837
-0.009369582869,216.3223114
-0.03196342289,216.5232697
0.002257289132,216.7242432
0.04430257156,216.9252472
-0.0003194771125,217.1262665
-0.06191047281,217.327301
-0.01889104769,217.5283508
0.107716158,217.7294312
0.01523539145,217.9305267
-0.01848253608,218.1316528
-0.02278762124,218.3327789
-0.05399163067,218.5339355
-0.03988226503,218.7351227
-0.05097492784,218.9363098
0.02419122495,219.1375275
-0.004341746215,219.3387756
-0.06489574909,219.5400238
-0.05154056102,219.7413025
0.00791360531,219.9425964
-0.007169904187,220.1439209
-0.02379318886,220.3452606
-0.01694276184,220.5466156
-0.006667120382,220.7479858
-0.01731984876,220.9493866
-0.006195760798,221.1508026
-0.06187904999,221.3522491
-0.06316743046,221.5536957
-0.06008788198,221.755188
-0.08035634458,221.9566803
-0.03771401197,222.1582031
-0.05754254013,222.359726
0.0223372113,222.5612946
0.04467966035,222.7628632
-0.02693558671,222.9644623
-0.02385603637,223.1660767
-0.04720405117,223.3677216
-0.006792816333,223.5693817
-0.07378873974,223.7710571
-0.01612573862,223.9727478
-0.0425533019,224.174469
-0.03975657001,224.3762054
0.007850756869,224.5779572
0.006782341748,224.7797394
0.02478828095,224.9815369
-0.05584564433,225.1833496
-0.0369598344,225.3851929
-0.03510582075,225.5870514
0.007536517456,225.7889252
-0.01716272905,225.9908142
-0.004813105799,226.1927338
-0.06640410423,226.3946686
-0.04877525195,226.5966187
0.04449111596,226.7985992
-0.06646694988,227.0005951
0.0591032654,227.2026062
0.005179719068,227.4046478
-0.04575854912,227.6067047
-0.03199484572,227.8087769
0.01272147335,228.0108643
0.03531531245,228.2129822
-0.04368456453,228.4151154
-0.06888659298,228.6172791
-0.06103060022,228.8194427
-0.06539853662,229.021637
-0.03413167596,229.2238617
0.008542084135,229.4260864
-0.03234051168,229.6283417
-0.07507711649,229.8306122
-0.07061491162,230.0329132
0.007033733651,230.2352142
-0.02033655159,230.437561
-0.05289179087,230.6399078
-0.01757124066,230.8422852
-0.02156208642,231.0446625
-0.01782263257,231.2470856
-0.04377883673,231.4495087
-0.06731539965,231.6519623
0.06435106695,231.8544312
-0.006949936505,232.0569305
0.01661804691,232.2594299
-0.06175335497,232.4619598
-0.01889104769,232.6645203
-0.01021802984,232.8670807
-0.06693831086,233.0696716
-0.0558142215,233.2722778
-0.02910383977,233.4749146
-0.05172910541,233.6775665
-0.0251444187,233.8802338
-0.01380036306,234.0829163
-0.04880667478,234.2856293
0.135526374,234.4883575
-0.0386567302,234.6911011
-0.01549725793,234.8938599
-0.0432446301,235.0966492
0.01941478066,235.2994537
-0.03853103518,235.5022736
-0.07623980939,235.7051239
-0.01474308316,235.9079895
