# wavelength	raw_bkg	raw_avg
3.521933997466226174e+02 1.422561465517241686e+03 1.988648275861751191e+00
3.525808836528859160e+02 1.382336534482758452e+03 -4.067689655170852459e-01
3.529683230939237433e+02 1.505949103448275764e+03 -1.703909999999989466e+01
3.533557180655964203e+02 1.363579965517241590e+03 2.598801724137907954e+01
3.537430685637643819e+02 1.483802793103448266e+03 -3.615724137931056181e-01
3.541303745842880630e+02 1.359512275862068918e+03 -2.395417241379263817e+00
3.545176361230277280e+02 1.556795224137931200e+03 -7.412234482758790044e+00
3.549048531758439253e+02 1.454651017241379122e+03 4.429262068965694965e+00
3.552920257385969762e+02 1.490130310344827649e+03 4.158082758620630592e+00
3.556791538071473155e+02 1.306406327586206999e+03 1.170590689655161398e+01
3.560662373773553782e+02 1.462560413793103407e+03 -5.062013793103392167e+00
3.564532764450814852e+02 1.523123793103448179e+03 5.468782758620786666e+00
3.568402710061861285e+02 1.450131362068965700e+03 -1.771704827586226116e+01
3.572272210565296859e+02 1.362224068965517517e+03 -4.881227586207164570e+00
3.576141265919725356e+02 1.445837689655172426e+03 -4.564851724137947819e+00
3.580009876083749987e+02 1.347309206896551586e+03 -2.711793103446734632e-01
3.583878041015976237e+02 1.381884568965517246e+03 6.282320689655157331e+00
3.587745760675007887e+02 1.439736155172413646e+03 -9.762455172413652349e+00
3.591613035019447580e+02 1.522897810344827576e+03 -1.147992413793101640e+01
3.595479864007900801e+02 1.445159741379310162e+03 1.853058620689672509e+01
3.599346247598971331e+02 1.400189172413793131e+03 -1.554761379310349234e+01
3.603212185751262950e+02 1.365839793103448301e+03 -1.392053793103450943e+01
3.607077678423380007e+02 1.409906431034482694e+03 -1.550241724137925736e+01
3.610942725573925713e+02 1.425499241379310206e+03 -1.884696206896535742e+01
3.614807327161504418e+02 1.438154275862068971e+03 -2.594282068965517851e+01
3.618671483144719900e+02 1.468887931034482790e+03 -1.916333793103452621e+01
3.622535193482177647e+02 1.429114965517241217e+03 -7.367037931034319698e+00
3.626398458132479732e+02 1.433408637931034491e+03 1.084717241379310515e+01
3.630261277054231073e+02 1.445159741379310617e+03 -2.634958965517268936e+01
3.634123650206036018e+02 1.342789551724137709e+03 1.505045172413815102e+01
3.637985577546498916e+02 1.321773155172413681e+03 1.717468965517254276e+01
3.641847059034222980e+02 1.357930396551724243e+03 -9.265293103448383860e+00
3.645708094627811420e+02 1.419623689655172484e+03 -3.841706896551772665e+00
3.649568684285869153e+02 1.330134517241379172e+03 7.547824137931184119e+00
3.653428827967001098e+02 1.403126948275862105e+03 -1.943451724137967185e+00
3.657288525629809897e+02 1.386856189655172329e+03 -6.463106896551657599e+00
3.661147777232900467e+02 1.320191275862068778e+03 6.101534482758802724e+00
3.665006582734876019e+02 1.295785137931034569e+03 2.214631034482748007e+01
3.668864942094342041e+02 1.401545068965517430e+03 -1.319739310344846750e+01
3.672722855269900606e+02 1.364709879310344832e+03 -6.869875862068983707e+00
3.676580322220156631e+02 1.435668465517241430e+03 -2.169434482758674676e+00
3.680437342903714466e+02 1.360190224137931182e+03 -2.309543793103463472e+01
3.684293917279176753e+02 1.442673931034482621e+03 1.527643448275876459e+01
3.688150045305150115e+02 1.359738258620689976e+03 4.293672413792787523e+00
3.692005726940236059e+02 1.485836637931034375e+03 -1.016922413793092872e+01
3.695860962143040069e+02 1.398155327586206568e+03 9.491275862069295854e+00
3.699715750872165358e+02 1.356122534482758510e+03 3.263191034482768060e+01
3.703570093086216843e+02 1.350472965517241164e+03 8.858524137931244269e+00
3.707423988743797167e+02 1.352506810344827500e+03 -1.048559999999991277e+01
3.711277437803511816e+02 1.447419568965517556e+03 7.095858620689350360e+00
3.715130440223964001e+02 1.358382362068965449e+03 -1.563800689655167808e+01
3.718982995963757503e+02 1.416233948275862076e+03 5.197603448275863514e+00
3.722835104981496670e+02 1.319739310344827345e+03 -2.621399999999744157e+00
3.726686767235785851e+02 1.661199258620689534e+03 -5.016817241379203374e+00
3.730537982685228826e+02 1.338721862068965493e+03 2.485810344827614315e+00
3.734388751288430512e+02 1.434990517241379393e+03 -1.491486206896558464e+01
3.738239073003992985e+02 1.430696844827586119e+03 2.192032758620699795e+01
3.742088947790521161e+02 1.361772103448276084e+03 -2.350220689655397877e+00
3.745938375606618820e+02 1.347987155172413850e+03 1.694870689655166984e+01
3.749787356410891448e+02 1.619392448275862080e+03 -1.084717241379330455e+00
3.753635890161941120e+02 1.390471913793103340e+03 -4.144523793103435594e+01
3.757483976818372753e+02 1.319061362068965536e+03 1.568320344827585444e+01
3.761331616338790695e+02 1.304824448275862323e+03 -2.711793103450508835e-01
3.765178808681798159e+02 1.354766637931034438e+03 -8.768131034482712138e+00
3.769025553806000630e+02 1.463238362068965671e+03 2.743430689655157551e+01
3.772871851670000183e+02 1.348213137931034453e+03 2.802186206896599252e+00
3.776717702232402303e+02 1.360868172413793218e+03 -1.170590689655184136e+01
3.780563105451809633e+02 1.357704413793103413e+03 2.011246551724138953e+01
3.784408061286827092e+02 1.404030879310344744e+03 -1.708429655172405504e+01
3.788252569696058458e+02 3.497535155172413397e+03 -5.662223999999997659e+02
3.792096630638108650e+02 1.622782189655172260e+03 -3.909501724137915346e+01
3.795940244071580310e+02 1.429566931034482423e+03 -2.775068275862036415e+01
3.799783409955078923e+02 1.453747086206896711e+03 -1.147992413793118871e+01
3.803626128247207134e+02 1.380302689655172344e+03 -2.246268620689648188e+01
3.807468398906569860e+02 1.392279775862068846e+03 2.666596551724246478e+00
3.811310221891770311e+02 1.370811413793103611e+03 -2.305024137931195760e+00
3.815151597161412838e+02 1.423013431034482664e+03 1.776224482758628653e+01
3.818992524674101787e+02 1.390019948275862134e+03 1.337817931034477148e+01
3.822833004388440941e+02 1.447193586206896725e+03 1.613516896551706736e+01
3.826673036263034078e+02 1.370811413793103384e+03 -1.536682758620636413e+00
3.830512620256486116e+02 1.392731741379310279e+03 8.090182758620763082e+00
3.834351756327400835e+02 1.475893396551723981e+03 1.807862068965533453e+01
3.838190444434380879e+02 1.495101931034482732e+03 1.785263793103448648e+01
3.842028684536031733e+02 1.347309206896551586e+03 1.889215862068979135e+01
3.845866476590956609e+02 1.361546120689655254e+03 4.221357931034475541e+01
3.849703820557759855e+02 1.342111603448275901e+03 1.211267586206892766e+01
3.853540716395045820e+02 1.481768948275862158e+03 2.702753793103440927e+01
3.857377164061418284e+02 1.410584379310344730e+03 2.359260000000009327e+01
3.861213163515480460e+02 1.305050431034482699e+03 3.819108620689663525e+01
3.865048714715838400e+02 1.414426086206896571e+03 2.314063448275859969e+01
3.868883817621094181e+02 1.352732793103448330e+03 1.929892758620684035e+01
3.872718472189852150e+02 1.364257913793103626e+03 3.692558275862050010e+01
3.876552678380716657e+02 1.311829913793103515e+03 2.955854482758613244e+01
3.880386436152292049e+02 1.387760120689655196e+03 3.864305172413789791e+01
3.884219745463181539e+02 1.354088689655172402e+03 3.814588965517241093e+01
3.888052606271990044e+02 1.386630206896551726e+03 5.025856551724135102e+01
3.891885018537320775e+02 1.316349568965517165e+03 6.110573793103456097e+01
3.895716982217778082e+02 1.462108448275861974e+03 4.289152758620697625e+01
3.899548497271967449e+02 1.364031931034482568e+03 2.761509310344845858e+01
