,wavelength,raw_bkg,raw_avg0,raw_avg25,raw_avg50,raw_avg75,raw_avg100,raw_avg125,raw_avg150,raw_avg175,raw_avg200,raw_avg225,raw_avg250
1197,771.376380749579,1490.3562931034483,-38.417068965517274,-41.80681034482757,-55.36577586206897,-33.8974137931034,-119.77086206896547,-11.299137931034466,-72.31448275862067,-54.2358620689655,-72.31448275862067,-31.63758620689657,-72.31448275862067
1198,771.7094037352042,1500.5255172413792,-57.6256034482758,-39.54698275862063,-54.2358620689655,-70.05465517241373,-42.93672413793104,-41.80681034482757,-21.46836206896546,-59.885431034482735,-23.728189655172287,-30.50767241379299,-99.43241379310336
1199,772.0423774453911,1554.7613793103449,-24.85810344827587,-18.078620689655168,-23.7281896551724,-63.27517241379314,7.909396551724058,-68.92474137931038,-51.97603448275868,-53.10594827586215,-20.338448275862106,-13.558965517241404,-18.078620689655168
1200,772.3753018760001,1510.6947413793105,-33.897413793103624,-20.33844827586222,-50.84612068965532,-85.87344827586219,-77.96405172413802,-45.196551724137976,-68.92474137931049,-35.02732758620698,-9.039310344827754,-56.495689655172555,-3.3897413793105216
1201,772.7081770228913,1437.250344827586,1.1368683772161603e-13,31.637586206896685,33.89741379310351,16.948706896551812,-22.598275862068817,-37.28715517241369,29.377758620689747,23.728189655172514,37.287155172413804,-58.755517241379266,-75.70422413793085
1202,773.0410028819254,1488.0964655172415,-44.06663793103462,-12.429051724138162,28.24784482758605,28.24784482758605,-75.70422413793119,-53.10594827586226,-44.066637931034734,18.07862068965494,-44.06663793103462,-28.24784482758639,-11.29913793103458
1203,773.3737794489626,1475.6674137931034,-11.299137931034466,46.326465517241445,-6.779482758620588,-21.46836206896546,-11.299137931034466,7.909396551724171,-23.728189655172287,40.67689655172421,-36.15724137931022,11.299137931034466,16.948706896551812
1204,773.7065067198635,1488.0964655172415,-48.5862931034485,5.649568965517005,-35.02732758620709,-50.84612068965532,-18.07862068965528,-22.598275862069045,-3.3897413793105216,-44.06663793103462,-27.117931034482922,-29.377758620689747,-35.02732758620709
1205,774.0391846904884,1599.9579310344827,-27.117931034482694,5.649568965517233,-21.468362068965575,-80.22387931034484,-33.8974137931034,14.688879310344873,-16.9487068965517,-46.32646551724133,-89.26318965517248,-41.80681034482757,-24.858103448275756
1206,774.3718133566977,1490.3562931034483,-10.169224137930996,-16.9487068965517,7.909396551724171,-28.247844827586164,-39.54698275862063,-93.78284482758613,-1.1299137931034693,-6.779482758620588,-71.18456896551731,-63.27517241379303,-51.976034482758564
1207,774.7043927143517,1462.108448275862,54.235862068965616,41.80681034482768,-10.169224137930883,46.326465517241445,-6.779482758620588,51.97603448275868,10.16922413793111,-14.68887931034476,11.29913793103458,-6.779482758620588,7.909396551724285
1208,775.036922759311,1502.7853448275862,-54.2358620689655,1.1299137931034693,14.688879310344873,-21.46836206896546,-5.649568965517233,41.80681034482757,-12.429051724137935,-14.688879310344873,-58.755517241379266,2.2598275862069386,-14.68887931034476
1209,775.369403487436,1516.3443103448276,-21.468362068965575,-81.3537931034482,-55.36577586206897,-39.54698275862074,-65.53499999999997,-85.87344827586207,-44.066637931034506,-83.61362068965525,-59.88543103448285,-19.208534482758637,-48.58629310344827
1210,775.701834894587,1511.8246551724137,36.15724137931045,23.728189655172514,38.417068965517274,67.7948275862069,23.7281896551724,16.948706896551812,14.688879310344873,10.16922413793111,-27.117931034482694,38.417068965517274,3.389741379310408
1211,776.0342169766243,1510.6947413793105,53.10594827586192,20.33844827586188,-12.429051724138048,-24.858103448275983,12.429051724137821,-11.29913793103458,-31.637586206896685,-18.07862068965528,-2.2598275862069386,2.259827586206825,1.129913793103242
1212,776.3665497294086,1566.0605172413793,-19.208534482758637,-64.4050862068965,-74.57431034482761,-33.8974137931034,-81.35379310344831,-80.22387931034484,-98.30250000000001,-45.19655172413786,-107.34181034482765,-51.97603448275868,-53.10594827586203
1213,776.6988331488,1637.2450862068965,30.507672413793102,-14.688879310344873,-5.649568965517233,10.16922413793111,-13.55896551724129,-44.06663793103439,-11.299137931034466,-46.32646551724133,-6.779482758620702,-68.92474137931038,-81.3537931034482
1214,777.031067230659,1527.6434482758623,-68.9247413793106,-5.64956896551746,-55.3657758620692,-55.3657758620692,-22.59827586206916,-56.49568965517267,-99.4324137931037,-70.05465517241396,-42.936724137931265,-49.71620689655197,-49.71620689655197
1215,777.363251970846,1573.9699137931034,-28.247844827586164,40.67689655172421,1.1368683772161603e-13,-41.80681034482757,29.377758620689633,7.909396551724171,1.1299137931034693,-23.7281896551724,-13.55896551724129,-57.6256034482758,4.519655172413877
1216,777.6953873652216,1596.5681896551723,50.84612068965521,2.2598275862069386,-28.247844827586164,0.0,32.767500000000155,-4.51965517241365,-30.50767241379299,-24.858103448275756,14.688879310344873,15.818793103448456,46.326465517241445
1217,778.027473409646,1445.1597413793104,32.76749999999993,27.117931034482694,-29.377758620689747,4.5196551724137635,9.039310344827527,-7.909396551724171,2.259827586206825,-6.779482758620702,-46.32646551724133,-62.145258620689674,-25.988017241379453
1218,778.3595100999795,1477.9272413793103,51.97603448275868,-37.28715517241369,-50.84612068965521,-5.649568965517119,-94.91275862068971,-16.9487068965517,-33.8974137931034,31.63758620689657,-58.755517241379266,-11.299137931034466,-27.117931034482694
1219,778.6914974320828,1468.8879310344828,10.169224137930996,51.97603448275868,29.377758620689633,1.1299137931034693,12.429051724137935,-51.97603448275868,-21.468362068965575,-31.63758620689657,-7.909396551724171,-22.59827586206893,-1.1299137931034693
