# wavelength	raw_bkg	raw_avg
3.521933997466226174e+02 1.211945534482758603e+03 3.525331034482758241e+01
3.525808836528859160e+02 1.172398551724137633e+03 -6.779482758618087246e-01
3.529683230939237433e+02 1.343467500000000200e+03 -1.875656896551747721e+01
3.533557180655964203e+02 1.184601620689655192e+03 -2.033844827586221982e+00
3.537430685637643819e+02 1.306858293103448432e+03 9.039310344827413246e+00
3.541303745842880630e+02 1.125620120689655096e+03 6.327517241379382540e+00
3.545176361230277280e+02 1.379850724137930911e+03 3.163758620689666401e+01
3.549048531758439253e+02 1.279514379310344793e+03 -1.807862068965505387e+00
3.552920257385969762e+02 1.293525310344827858e+03 2.101639655172384735e+01
3.556791538071473155e+02 1.088558948275861894e+03 9.039310344827754307e+00
3.560662373773553782e+02 1.286971810344827645e+03 -1.016922413793110991e+01
3.564532764450814852e+02 1.385274310344827427e+03 -3.367143103448256625e+01
3.568402710061861285e+02 1.241775258620689556e+03 1.401093103448286037e+01
3.572272210565296859e+02 1.128783879310344901e+03 2.033844827586197113e+01
3.576141265919725356e+02 1.230476120689655090e+03 1.242905172413800230e+01
3.580009876083749987e+02 1.136467293103448355e+03 -4.067689655172489260e+00
3.583878041015976237e+02 1.199968448275862102e+03 -1.581879310344856959e+00
3.587745760675007887e+02 1.249232689655172408e+03 2.734391379310347858e+01
3.591613035019447580e+02 1.370811413793103611e+03 -1.604477586206915163e+01
3.595479864007900801e+02 1.309118120689654916e+03 -3.321946551724113306e+01
3.599346247598971331e+02 1.187765379310344770e+03 -1.694870689655167695e+01
3.603212185751262950e+02 1.151382155172413832e+03 -4.293672413793183651e+00
3.607077678423380007e+02 1.196804689655172524e+03 4.293672413792956277e+00
3.610942725573925713e+02 1.220306896551724321e+03 -1.129913793103464670e+01
3.614807327161504418e+02 1.243809103448275664e+03 -1.694870689655153839e+01
3.618671483144719900e+02 1.290813517241379259e+03 -2.711793103448271580e+01
3.622535193482177647e+02 1.274316775862068880e+03 -1.649674137931024376e+01
3.626398458132479732e+02 1.259401913793103404e+03 -2.033844827586176685e+00
3.630261277054231073e+02 1.235221758620689570e+03 9.943241379310439498e+00
3.634123650206036018e+02 1.133529517241379381e+03 1.016922413793099622e+01
3.637985577546498916e+02 1.104151758620689634e+03 -2.485810344827541485e+00
3.641847059034222980e+02 1.120422517241379410e+03 2.282425862068955524e+01
3.645708094627811420e+02 1.205166051724138015e+03 2.079041379310337945e+01
3.649568684285869153e+02 1.107315517241379439e+03 1.175110344827573883e+01
3.653428827967001098e+02 1.213527413793103278e+03 -4.519655172412058164e-01
