,wavelength,raw_bkg,raw_avg255
0,338.6034821,15.818793103448275,0.0
1,338.99251968121007,25635.48413793103,3.637978807091713e-12
2,339.3815129420806,1185.9575172413793,-9.717258620689604
3,339.7704618784718,1131.7216551724139,5.875551724137868
4,340.15936648624427,1128.557896551724,-4.881227586206806
5,340.5482267612584,1298.7229137931033,-14.010931034482619
6,340.9370426993745,1264.1475517241379,-27.84107586206892
7,341.325814296453,1256.2381551724138,-13.558965517241399
8,341.7145415483543,1251.4925172413793,6.417910344827556
9,342.10322445093885,1253.3003793103449,-7.095858620689678
10,342.491863000067,1253.5263620689655,-9.762455172413729
11,342.8804571915992,1236.1256896551727,5.333193103448016
12,343.26900702139574,1243.809103448276,-0.7231448275862385
13,343.6575124853172,1273.1868620689656,-10.711582758620825
14,344.04597357922387,1250.5885862068967,-9.943241379310493
15,344.43439029897615,1403.5789137931035,4.790834482758537
16,344.82276264043446,1453.973068965517,11.299137931034634
17,345.21109059945917,1327.422724137931,11.751103448275884
18,345.59937417191077,1297.1410344827586,-5.062013793103469
19,345.9876133536496,1229.3462068965518,-5.152406896551861
20,346.375808140536,1303.4685517241378,1.0395206896552918
21,346.76395852843046,1272.5089137931036,21.69434482758606
22,347.15206451319347,1246.2949137931034,11.841496551724145
23,347.5401260906852,1275.4466896551726,-3.434937931034647
24,347.92814325676625,1276.1246379310346,17.08429655172401
25,348.3161160072969,1386.8561896551723,-26.575572413793026
26,348.70404433813763,1492.3901379310346,-19.79608965517252
27,349.0919282451487,1396.121482758621,-22.327096551724356
28,349.47976772419076,1320.6432413793102,0.045196551724257
29,349.867562771124,1314.9936724137929,29.016186206896784
30,350.25531338180895,1425.2732586206898,-13.558965517241564
31,350.643019552106,1728.9940862068966,4.293672413793106
32,351.0306812778755,1401.5450689655172,3.434937931034515
33,351.4182985549778,1418.493775862069,6.327517241379269
34,351.80587137927336,1411.0363448275864,1.129913793103251
35,352.1933997466226,1422.5614655172417,1.9886482758617512
36,352.5808836528859,1382.3365344827585,-0.40676896551708525
37,352.96832309392374,1505.9491034482758,-17.039099999999895
38,353.3557180655964,1363.5799655172416,25.98801724137908
39,353.7430685637644,1483.8027931034483,-0.3615724137931056
40,354.13037458428806,1359.512275862069,-2.395417241379264
41,354.5176361230277,1556.7952241379312,-7.41223448275879
42,354.9048531758439,1454.6510172413791,4.429262068965695
43,355.292025738597,1490.1303103448276,4.158082758620631
44,355.6791538071473,1306.406327586207,11.705906896551614
45,356.0662373773554,1462.5604137931034,-5.062013793103392
46,356.4532764450815,1523.1237931034482,5.468782758620787
47,356.84027100618613,1450.1313620689657,-17.71704827586226
48,357.2272210565297,1362.2240689655175,-4.881227586207165
49,357.61412659197254,1445.8376896551724,-4.564851724137948
50,358.000987608375,1347.3092068965516,-0.27117931034467346
51,358.3878041015976,1381.8845689655172,6.282320689655157
52,358.7745760675008,1439.7361551724136,-9.762455172413652
53,359.16130350194476,1522.8978103448276,-11.479924137931016
54,359.5479864007901,1445.1597413793102,18.530586206896725
55,359.93462475989713,1400.1891724137931,-15.547613793103492
56,360.3212185751263,1365.8397931034483,-13.92053793103451
57,360.707767842338,1409.9064310344827,-15.502417241379257
58,361.09427255739257,1425.4992413793102,-18.846962068965357
59,361.48073271615044,1438.154275862069,-25.94282068965518
60,361.867148314472,1468.8879310344828,-19.163337931034526
61,362.25351934821776,1429.1149655172412,-7.36703793103432
62,362.639845813248,1433.4086379310345,10.847172413793105
63,363.0261277054231,1445.1597413793106,-26.34958965517269
64,363.4123650206036,1342.7895517241377,15.050451724138151
65,363.7985577546499,1321.7731551724137,17.174689655172543
66,364.1847059034223,1357.9303965517242,-9.265293103448384
67,364.57080946278114,1419.6236896551725,-3.8417068965517727
68,364.9568684285869,1330.1345172413792,7.547824137931184
69,365.3428827967001,1403.126948275862,-1.9434517241379672
70,365.728852562981,1386.8561896551723,-6.463106896551658
71,366.11477772329005,1320.1912758620688,6.101534482758803
72,366.5006582734876,1295.7851379310346,22.14631034482748
73,366.8864942094342,1401.5450689655174,-13.197393103448467
74,367.27228552699006,1364.7098793103448,-6.869875862068984
75,367.65803222201566,1435.6684655172414,-2.1694344827586747
76,368.04373429037145,1360.1902241379312,-23.095437931034635
77,368.4293917279177,1442.6739310344826,15.276434482758765
78,368.815004530515,1359.73825862069,4.2936724137927875
79,369.2005726940236,1485.8366379310344,-10.169224137930929
80,369.586096214304,1398.1553275862066,9.491275862069296
81,369.97157508721654,1356.1225344827585,32.63191034482768
82,370.3570093086217,1350.4729655172412,8.858524137931244
83,370.7423988743797,1352.5068103448275,-10.485599999999913
84,371.1277437803512,1447.4195689655176,7.09585862068935
85,371.5130440223964,1358.3823620689654,-15.638006896551678
86,371.89829959637575,1416.233948275862,5.1976034482758635
87,372.28351049814967,1319.7393103448273,-2.621399999999744
88,372.6686767235786,1661.1992586206895,-5.016817241379203
89,373.0537982685229,1338.7218620689655,2.4858103448276143
90,373.43887512884305,1434.9905172413794,-14.914862068965585
91,373.8239073003993,1430.6968448275861,21.920327586206998
92,374.2088947790521,1361.772103448276,-2.350220689655398
93,374.5938375606619,1347.9871551724138,16.94870689655167
94,374.97873564108914,1619.392448275862,-1.0847172413793305
95,375.3635890161941,1390.4719137931033,-41.445237931034356
96,375.7483976818373,1319.0613620689655,15.683203448275854
97,376.13316163387907,1304.8244482758623,-0.2711793103450509
98,376.5178808681798,1354.7666379310344,-8.768131034482712
99,376.90255538060006,1463.2383620689657,27.434306896551576
100,377.287185167,1348.2131379310345,2.8021862068965993
