1.863573960267966801e-03;7.908663689222634931e-04;2.201652643559985211e-04;1.313383743077239712e-04
1.887413133318730733e-03;8.052063913030759216e-04;2.260268163500882168e-04;1.350541680565969706e-04
1.911527787849062136e-03;8.197846728326754762e-04;2.320335705853721422e-04;1.388733801000645112e-04
1.935922559565331430e-03;8.346058811497588260e-04;2.381892896455119538e-04;1.427991542223289580e-04
1.960598418241168723e-03;8.496724932802858597e-04;2.444968779952374116e-04;1.468341221206418703e-04
1.985558160772372526e-03;8.649881190791440261e-04;2.509597537463621264e-04;1.509812771455603091e-04
2.010804631081296746e-03;8.805564284951320668e-04;2.575814096246989058e-04;1.552436969105521120e-04
2.036342628929615865e-03;8.963823380926675072e-04;2.643659248392062153e-04;1.596248757278763929e-04
2.062173129427500012e-03;9.124684323098603738e-04;2.713164340659337116e-04;1.641277379043028966e-04
2.088301022516210123e-03;9.288197603264423214e-04;2.784371852089278154e-04;1.687559681109156314e-04
2.114725259718185351e-03;9.454376843695482631e-04;2.857308711173828079e-04;1.735122809967319202e-04
2.141452802539674325e-03;9.623286247553429788e-04;2.932024498150978238e-04;1.784009086650567447e-04
2.168486688148700634e-03;9.794965859819114874e-04;3.008558870997092203e-04;1.834254840959606103e-04
2.195825814655512527e-03;9.969429589045937599e-04;3.086940259120881584e-04;1.885889447357251743e-04
2.223477323754580182e-03;1.014674416017139272e-03;3.167221292820451058e-04;1.938958663873033977e-04
2.251444352135372525e-03;1.032695127929341306e-03;3.249444079024029603e-04;1.993501842252716418e-04
2.279725686122408262e-03;1.051006477052445452e-03;3.333638444325788606e-04;2.049550642763330001e-04
2.308328735215829739e-03;1.069615450347492693e-03;3.419860477414472582e-04;2.107154690157234122e-04
2.337256667473957845e-03;1.088526344079321058e-03;3.508154648408696075e-04;2.166356450964379804e-04
2.366508223601881608e-03;1.107740575093804029e-03;3.598552442012332530e-04;2.227190180425339043e-04
2.396091002379477624e-03;1.127265400464880565e-03;3.691113334675186100e-04;2.289709496554090504e-04
2.426008274685951833e-03;1.147105291755316564e-03;3.785884489594515531e-04;2.353960361936410144e-04
2.456258674615983961e-03;1.167261660576470210e-03;3.882898931178004683e-04;2.419979693386813786e-04
2.486850053632509976e-03;1.187742082139813925e-03;3.982219886308153230e-04;2.487825533004064862e-04
2.517783359478355069e-03;1.208549571789480298e-03;4.083889319350334098e-04;2.557542091400971315e-04
2.549064263913247350e-03;1.229690352341157198e-03;4.187965479872972287e-04;2.629185373804644060e-04
2.580693743344069681e-03;1.251167518276278092e-03;4.294491953700140994e-04;2.702801976772631429e-04
2.612675109162075279e-03;1.272985768256945172e-03;4.403520822129282798e-04;2.778444997671673388e-04
2.645011728804670757e-03;1.295149876673075059e-03;4.515105237758004742e-04;2.856168977001541593e-04
2.677709480127046099e-03;1.317666388586522007e-03;4.629308069070106786e-04;2.936035979826527890e-04
2.710769284325120765e-03;1.340538482068048300e-03;4.746175888231612765e-04;3.018097440925460390e-04
2.744197156829325003e-03;1.363772890582105749e-03;4.865774101210369848e-04;3.102418760615296891e-04
2.777991463053396896e-03;1.387371065356256955e-03;4.988141628633679589e-04;3.189047436481408501e-04
2.812160803917506530e-03;1.411341627685933596e-03;5.113355184328977629e-04;3.278058473528534886e-04
2.846708782483169282e-03;1.435689773986923573e-03;5.241474695165235145e-04;3.369515908686633978e-04
2.881633653410429693e-03;1.460416946100727897e-03;5.372540894053399324e-04;3.463470843997779611e-04
2.916944297940150289e-03;1.485532132563083035e-03;5.506635152214954141e-04;3.560004327081504319e-04
2.952644345157675806e-03;1.511040669990654055e-03;5.643820499727546583e-04;3.659185251375068459e-04
2.988732022776265269e-03;1.536944050158005944e-03;5.784139870821046990e-04;3.761068809253870194e-04
3.025216410781218779e-03;1.563251577956188210e-03;5.927679187553905717e-04;3.865742286433972814e-04
3.062098434071913906e-03;1.589966750117371812e-03;6.074493770879074803e-04;3.973271737705575670e-04
3.099384639284615862e-03;1.617097168414994256e-03;6.224662264989747540e-04;4.083741265245104633e-04
3.137075925415789158e-03;1.644646376509525205e-03;6.378241782297903529e-04;4.197220190707355277e-04
3.175176042587355123e-03;1.672620020783838288e-03;6.535301811604006311e-04;4.313787935747426510e-04
3.213688728944784009e-03;1.701023780921989475e-03;6.695912894611571716e-04;4.433525775043166590e-04
3.252620759800706196e-03;1.729865633565564947e-03;6.860159570502915530e-04;4.556526580682307339e-04
3.291973014717530267e-03;1.759149240477195014e-03;7.028102788796082101e-04;4.682866732154013353e-04
3.331752366063050422e-03;1.788882756623644266e-03;7.199830088914495286e-04;4.812643732483703812e-04
3.371956672605862237e-03;1.819067638120202245e-03;7.375391190393444088e-04;4.945927667719175226e-04
3.412598971925942699e-03;1.849716776266916145e-03;7.554903209419971998e-04;5.082840989553812300e-04
3.453674008895504886e-03;1.880829341588933883e-03;7.738404115436695084e-04;5.223447169718478840e-04
3.495191942000821454e-03;1.912416178298084095e-03;7.926001258738031010e-04;5.367863908442094614e-04
3.537150475253807852e-03;1.944478719991700943e-03;8.117747247668339206e-04;5.516168165772550314e-04
3.579563146980775223e-03;1.977030539983100181e-03;8.313768222171631595e-04;5.668495094067953037e-04
3.622424411638795923e-03;2.010070641344609450e-03;8.514103867997038473e-04;5.824914192278850223e-04
3.665744801592118497e-03;2.043610418286673051e-03;8.718869548123858336e-04;5.985555212014044817e-04
3.709525175574787323e-03;2.077653859008983788e-03;8.928136784239689176e-04;6.150515145287738933e-04
3.753772986788848822e-03;2.112210114903610280e-03;9.142009761658590784e-04;6.319918154044569959e-04
3.798489057298554735e-03;2.147283215957131782e-03;9.360562114183934232e-04;6.493865771186953413e-04
3.843677563234154399e-03;2.182879841076075956e-03;9.583884755314602509e-04;6.672474671786420616e-04
3.889342685496007240e-03;2.219006719307269060e-03;9.812069969410551918e-04;6.855864201958188596e-04
3.935492127146547267e-03;2.255673430404086643e-03;1.004522929121270903e-03;7.044170893801697574e-04
3.982126676540086001e-03;2.292884119088567808e-03;1.028344089752306761e-03;7.237506060191683339e-04
4.029250641799328805e-03;2.330645756456825243e-03;1.052680186159757813e-03;7.435997866087558405e-04
4.076871870674497050e-03;2.368968215735412115e-03;1.077542925285716879e-03;7.639792623079109859e-04
4.124991170841375496e-03;2.407855764588326657e-03;1.102940501797929768e-03;7.849009694482452556e-04
4.173612861328936281e-03;2.447315525936045837e-03;1.128883057537030925e-03;8.063786098397297776e-04
4.222745079436753153e-03;2.487357788443034321e-03;1.155382949546248858e-03;8.284279156397921385e-04
4.272388531249537644e-03;2.527986845805502321e-03;1.182448696765340959e-03;8.510616224935757448e-04
4.322547665903561827e-03;2.569210071886347726e-03;1.210090954075209715e-03;8.742944237142393285e-04
4.373226910046303963e-03;2.611034870634137191e-03;1.238320514336895993e-03;8.981413245752191106e-04
4.424434667246424438e-03;2.653471996815010003e-03;1.267150572321480229e-03;9.226195736457066306e-04
4.476171597552515424e-03;2.696525850820272272e-03;1.296590141196477496e-03;9.477430837514472066e-04
4.528442260084051228e-03;2.740204093868561785e-03;1.326650550410812378e-03;9.735279301065046919e-04
4.581255184141014292e-03;2.784517774801653200e-03;1.357345606019617120e-03;9.999925406926784589e-04
4.634611096818773771e-03;2.829471459696741246e-03;1.388684763274292567e-03;1.027151820799915034e-03
4.688514561381875410e-03;2.875072962786015193e-03;1.420679830784062417e-03;1.055022912317553178e-03
4.742974365151759152e-03;2.921333742750760552e-03;1.453345323790121218e-03;1.083625557700774403e-03
4.797991144078310628e-03;2.968258399165434307e-03;1.486691058566727477e-03;1.112975627948123609e-03
4.853569596598323981e-03;3.015855011868195674e-03;1.520729415013118667e-03;1.143091458887431685e-03
4.909714420345138823e-03;3.064131710306290234e-03;1.555472938334407588e-03;1.173991772472055169e-03
4.966434682358788003e-03;3.113100453870838204e-03;1.590937086406174700e-03;1.205698144535294596e-03
5.023730961758969896e-03;3.162765940440350268e-03;1.627132208542964465e-03;1.238227846802007152e-03
5.081612440222256326e-03;3.213140361997963469e-03;1.664074234335176025e-03;1.271603410084849598e-03
5.140075191190951118e-03;3.264224545846779700e-03;1.701770885282139064e-03;1.305840202179605041e-03
5.199132984551721806e-03;3.316034803699704700e-03;1.740241411424333414e-03;1.340964299715840732e-03
5.258790756239687357e-03;3.368579826843169471e-03;1.779499631767460319e-03;1.376997159536645426e-03
5.319044454932570984e-03;3.421860395829707212e-03;1.819553539834597609e-03;1.413955124370385244e-03
5.379908143376567649e-03;3.475893330025914447e-03;1.860423290527812249e-03;1.451866009631315501e-03
5.441382227659154365e-03;3.530683432496679701e-03;1.902120155911953036e-03;1.490749727016482586e-03
5.503476426043288523e-03;3.586243842765599304e-03;1.944661876978610697e-03;1.530632496806088108e-03
5.566186403516094547e-03;3.642575170069698234e-03;1.988056734270024321e-03;1.571531956905195850e-03
5.629531482011320732e-03;3.699699319422631878e-03;2.032329549834495895e-03;1.613481629239584426e-03
5.693502475787050841e-03;3.757612590291484114e-03;2.077485506185453371e-03;1.656496781438737426e-03
5.758114168550721064e-03;3.816332959884591487e-03;2.123546745786709759e-03;1.700609073229292266e-03
5.823361894519955492e-03;3.875860815219754618e-03;2.170521800641788020e-03;1.745837478336829864e-03
5.889265687496317986e-03;3.936219122473107526e-03;2.218437160271182797e-03;1.792218573974596087e-03
5.955815899219233517e-03;3.997403768644805858e-03;2.267298031599536412e-03;1.839768717883788311e-03
6.023027774893395352e-03;4.059433502264980786e-03;2.317127933989335947e-03;1.888522338169030005e-03
6.090901586935443084e-03;4.122313368440346654e-03;2.367939607186564377e-03;1.938503720439662195e-03
6.159447743598039232e-03;4.186057838620371903e-03;2.419753540912836839e-03;1.989745098865684098e-03
6.228661286888145972e-03;4.250667138484470926e-03;2.472578788090890739e-03;2.042267734687725975e-03
6.298557933624653049e-03;4.316160810706106722e-03;2.526440305785500242e-03;2.096109015083170470e-03
6.369143223984179147e-03;4.382549008196913974e-03;2.581355602541601270e-03;2.151299348305769389e-03
6.440411839532140907e-03;4.449831669098554786e-03;2.637333824750520868e-03;2.207861038929820503e-03
6.512379952452848793e-03;4.518029035917595082e-03;2.694401121809862458e-03;2.265833896992741452e-03
6.585047674152578502e-03;4.587146252036636632e-03;2.752571253000669557e-03;2.325245601832028313e-03
6.658426031552388581e-03;4.657198878730272988e-03;2.811866883196261456e-03;2.386133289285424092e-03
6.732514977337325859e-03;4.728191978102153602e-03;2.872301977136133139e-03;2.448525573426024119e-03
6.807320134287288271e-03;4.800136050304573861e-03;2.933895227475094916e-03;2.512456280611349846e-03
6.882846968308180789e-03;4.873041498440955008e-03;2.996665406721921686e-03;2.577959717678979940e-03
6.959106827260231297e-03;4.946924486689878615e-03;3.060636450620732828e-03;2.645076022141906909e-03
7.036099628765610410e-03;5.021790179549901791e-03;3.125822963243450169e-03;2.713835978224751581e-03
7.113831067572755698e-03;5.097649362401318260e-03;3.192244541480085494e-03;2.784275984538458256e-03
7.192306711563924843e-03;5.174512750247114469e-03;3.259920886343051390e-03;2.856432969410338356e-03
7.271538235931919968e-03;5.252397124259003923e-03;3.328877248540993827e-03;2.930350246914625000e-03
7.351525442878887456e-03;5.331307669457985114e-03;3.399128808944949613e-03;3.006060798865469504e-03
7.432274133852678939e-03;5.411255490584263549e-03;3.470696116124943106e-03;3.083603755140964381e-03
7.513796114448611715e-03;5.492257722800188147e-03;3.543605330517641486e-03;3.163024815335836563e-03
7.596091175595019555e-03;5.574319637968712902e-03;3.617872134024887384e-03;3.244358744345153360e-03
7.679165116966858891e-03;5.657452499470917197e-03;3.693517727694286667e-03;3.327646726088428174e-03
7.763030033363988412e-03;5.741673956280686671e-03;3.770569339744161714e-03;3.412937088650510979e-03
7.847685663467929978e-03;5.826989324408783123e-03;3.849043118706998133e-03;3.500266394694057960e-03
7.933137799638566995e-03;5.913410018640345364e-03;3.928960917974246535e-03;3.589677940544652897e-03
8.019392341201501268e-03;6.000947613574267314e-03;4.010344909278964511e-03;3.681215850200874815e-03
8.106461848282821292e-03;6.089620531141196579e-03;4.093223852658629466e-03;3.774932192764523901e-03
8.194345755969239045e-03;6.179433902789971053e-03;4.177614293496601655e-03;3.870865748873159908e-03
8.283050082097316927e-03;6.270399581756622327e-03;4.263539184465220226e-03;3.969062979311713951e-03
8.372587559493105402e-03;6.362536395348316817e-03;4.351028291340738700e-03;4.069578684761997883e-03
8.462950761821182860e-03;6.455842466346732762e-03;4.440091876509799813e-03;4.172445737303436507e-03
8.554166213293031007e-03;6.550351014802477216e-03;4.530773863461473420e-03;4.277736375009038444e-03
8.646219509767386416e-03;6.646052978568068974e-03;4.623077885252210688e-03;4.385476686748577407e-03
8.739130571730582484e-03;6.742974923960017540e-03;4.717041956167250354e-03;4.495733221325970592e-03
8.832898615473250975e-03;6.841121955748851076e-03;4.812683584114441603e-03;4.608549132354373967e-03
8.927529877274877762e-03;6.940506516691309462e-03;4.910027513616395042e-03;4.723976525464837831e-03
9.023030383826149275e-03;7.041140879930301785e-03;5.009098497878465908e-03;4.842068042427692155e-03
9.119413707876304273e-03;7.143045358294789447e-03;5.109929436404148963e-03;4.962886635617117653e-03
9.216678904342953671e-03;7.246224992312708460e-03;5.212538333425734138e-03;5.086477995925281319e-03
9.314839584089889407e-03;7.350700289066234433e-03;5.316958713726513755e-03;5.212907005634750610e-03
9.413887226710033682e-03;7.456468236985092091e-03;5.423200750871801784e-03;5.342210792312911474e-03
9.513843074856939350e-03;7.563557604918442860e-03;5.531306638772284789e-03;5.474465904658395478e-03
9.614706010720959484e-03;7.671973346743143213e-03;5.641294845470609144e-03;5.609720594123341134e-03
9.716489953853359174e-03;7.781736602955374900e-03;5.753200397076366560e-03;5.748043982071846143e-03
9.819193795660987115e-03;7.892852383375347641e-03;5.867042090861926754e-03;5.889485743448134511e-03
9.922823907329670484e-03;8.005333772623584795e-03;5.982847070302809919e-03;6.034106354662003777e-03
1.002738668130363775e-02;8.119193925949156135e-03;6.100642724902280434e-03;6.181967163129267057e-03
1.013289639864010765e-02;8.234454677138803788e-03;6.220465660311565517e-03;6.333141737769362560e-03
1.023935176578295511e-02;8.351120921085983598e-03;6.342335090113694444e-03;6.487682335434778735e-03
1.034675923908466230e-02;8.469206024742638450e-03;6.466279144336123039e-03;6.645652952960595140e-03
1.045512529529769689e-02;8.588723423569118512e-03;6.592326196336394106e-03;6.807118472360302805e-03
1.056446458111161973e-02;8.709695651980767922e-03;6.720514454256645669e-03;6.972157044497865122e-03
1.067477560709442254e-02;8.832127465920150064e-03;6.850863504426265953e-03;7.140823490522613115e-03
1.078606491124648945e-02;8.956032505810602659e-03;6.983402451024931477e-03;7.313185378705100090e-03
1.089834747284736463e-02;9.081433898571189545e-03;7.118170785263710880e-03;7.489324467964092284e-03
1.101162153820448714e-02;9.208336156801522412e-03;7.255188210002671591e-03;7.669297308718601297e-03
1.112589375936397056e-02;9.336753181504085786e-03;7.394484616195191005e-03;7.853174259775453844e-03
1.124117075218016015e-02;9.466698876521989492e-03;7.536090064742415051e-03;8.041026493397863961e-03
1.135746787030840824e-02;9.598197083148001657e-03;7.680045684858027855e-03;8.232940560529195331e-03
1.147478314029455430e-02;9.731252123420949807e-03;7.826371452120294697e-03;8.428975475318640359e-03
1.159312329095535735e-02;9.865878156380727612e-03;7.975098202119727114e-03;8.629205219250344477e-03
1.171250395950168381e-02;1.000209956317800811e-02;8.126268302429915172e-03;8.833720003619177641e-03
1.183292305951991891e-02;1.013992057317961160e-02;8.279901970901169458e-03;9.042580743857782377e-03
1.195438725676738895e-02;1.027935539651899342e-02;8.436030585222579342e-03;9.255863935801855735e-03
1.207690335258978891e-02;1.042041843813227599e-02;8.594685898819329206e-03;9.473647178800257557e-03
1.220048736483192106e-02;1.056313480155318500e-02;8.755911935321093048e-03;9.696025626876839110e-03
1.232513696807863851e-02;1.070750847796976025e-02;8.919729078093919725e-03;9.923062500822166579e-03
1.245085889313761983e-02;1.085355390707629271e-02;9.086169588793333377e-03;1.015483787692276173e-02
1.257766000934808052e-02;1.100128572624967105e-02;9.255266105948270830e-03;1.039143294265088870e-02
1.270555671845925542e-02;1.115072976453459520e-02;9.427064312810658209e-03;1.063294785228452097e-02
1.283454644342298633e-02;1.130188974380606955e-02;9.601584684656779001e-03;1.087944799595988443e-02
1.296463597523437976e-02;1.145478031863098219e-02;9.778860329242439198e-03;1.113101697923932383e-02
1.309584213359010069e-02;1.160942801439997576e-02;9.958938349501284329e-03;1.138775898178753625e-02
1.322816201587578497e-02;1.176583617871224813e-02;1.014183906213027286e-02;1.164974066490695112e-02
1.336160251931099024e-02;1.192401969305921863e-02;1.032759627025041718e-02;1.191704835963587443e-02
1.349617062078718906e-02;1.208399356595455353e-02;1.051624406559954414e-02;1.218976938284766810e-02
1.363188346825414295e-02;1.224578498084155642e-02;1.070783112477881674e-02;1.246801284791437467e-02
1.376872757238025748e-02;1.240938461033776544e-02;1.090236299476550486e-02;1.275182574618183816e-02
1.390674080664923255e-02;1.257484454619754201e-02;1.109991835976197397e-02;1.304136229041048464e-02
1.404589927879106200e-02;1.274214296436613526e-02;1.130048796249865165e-02;1.333664865444542449e-02
1.418623076933368289e-02;1.291132003708063934e-02;1.150413672983728597e-02;1.363782034425930698e-02
1.432773194144415160e-02;1.308237857256596033e-02;1.171088495119859511e-02;1.394494774586864383e-02
1.447040979465526352e-02;1.325533381523079542e-02;1.192076791790797237e-02;1.425812382202202785e-02
1.461428202671183688e-02;1.343021405708667848e-02;1.213383696929104354e-02;1.457746617063625238e-02
1.475933429885095509e-02;1.360700865655072728e-02;1.235009609512833020e-02;1.490302189755238552e-02
1.490559524717026234e-02;1.378575930590293479e-02;1.256961329184578050e-02;1.523493477817212428e-02
1.505307217868570233e-02;1.396648183334237188e-02;1.279242522629344715e-02;1.557330226884424441e-02
1.520175011137283108e-02;1.414916466917708233e-02;1.301853470454129511e-02;1.591817059039274743e-02
1.535165831531002355e-02;1.433385056686530337e-02;1.324801174638068346e-02;1.626968876080872595e-02
1.550279283466994736e-02;1.452054149435573829e-02;1.348087602771547155e-02;1.662792956078604917e-02
1.565517213191822132e-02;1.470926709724184288e-02;1.371718178548446410e-02;1.699301931933467485e-02
1.580878045927753758e-02;1.490001465089759065e-02;1.395693026647939518e-02;1.736500291001316643e-02
1.596364807333927258e-02;1.509282850295393802e-02;1.420019441175863345e-02;1.774403668046574054e-02
1.611977038357794226e-02;1.528770976353467821e-02;1.444699294019763554e-02;1.813019336095323883e-02
1.627716647949640355e-02;1.548468908071361921e-02;1.469738199767913096e-02;1.852360457439646696e-02
1.643583174918210668e-02;1.568376749521168539e-02;1.495138025104215257e-02;1.892434362048067004e-02
1.659577346546918172e-02;1.588496087971722273e-02;1.520902519792710107e-02;1.933251363140834483e-02
1.675699851496941645e-02;1.608828463406793488e-02;1.547035380583393523e-02;1.974821731102112052e-02
1.691951418032746485e-02;1.629375466822840374e-02;1.573540376723277581e-02;2.017155891240805451e-02
1.708333990296072302e-02;1.650140233530665232e-02;1.600423287499164182e-02;2.060267538167224327e-02
1.724847061916030475e-02;1.671122797753917671e-02;1.627685891184296393e-02;2.104164001199267456e-02
1.741492597103141277e-02;1.692326330079015409e-02;1.655334040199080842e-02;2.148859193928411362e-02
1.758268826762836995e-02;1.713749244361620003e-02;1.683367386518882028e-02;2.194357035253383104e-02
1.775178967896865606e-02;1.735396314472861107e-02;1.711793895312312824e-02;2.240674943980427991e-02
1.792222492784693866e-02;1.757267534907105619e-02;1.740615286185128591e-02;2.287820241877448410e-02
1.809401397816199492e-02;1.779366135886009323e-02;1.769837540076081572e-02;2.335807239968410928e-02
1.826713835972637590e-02;1.801690401841908248e-02;1.799460097949925202e-02;2.384639532446124199e-02
1.844163112339035002e-02;1.824245253107491596e-02;1.829491194712259614e-02;2.434335211120951942e-02
1.861748643152211224e-02;1.847030597405724395e-02;1.859932420667936848e-02;2.484901447847406505e-02
1.879472473508276772e-02;1.870049744642573661e-02;1.890789906638593726e-02;2.536352968557429449e-02
1.897332676009408706e-02;1.893300843218118437e-02;1.922062862708358300e-02;2.588692976102674112e-02
1.915332627562151696e-02;1.916788938513103516e-02;1.953759761774092121e-02;2.641940169417814066e-02
1.933471720844196287e-02;1.940513890750792531e-02;1.985882107775081493e-02;2.696101611538799861e-02
1.951752032675875895e-02;1.964479066395539639e-02;2.018436145190279432e-02;2.751192363459360399e-02
1.970172925846442116e-02;1.988684277325312999e-02;2.051423298126967693e-02;2.807219360719061252e-02
1.988735122787625362e-02;2.013131110960978548e-02;2.084847390519628182e-02;2.864193592928979473e-02
2.007439336577615877e-02;2.037821141512022663e-02;2.118712227462416983e-02;2.922126030844547986e-02
2.026286270543992130e-02;2.062755929183084438e-02;2.153021593337683948e-02;2.981027620802599587e-02
2.045278070120801553e-02;2.087938947209287688e-02;2.187781915088937712e-02;3.040913878709110979e-02
2.064414034358019387e-02;2.113369897504129707e-02;2.222994420023287343e-02;3.101791386113885579e-02
2.083694883350986626e-02;2.139050358527807075e-02;2.258662910585185202e-02;3.163671143398386065e-02
2.103122764741658865e-02;2.164983814878945062e-02;2.294793845613519317e-02;3.226568787043330999e-02
2.122695513932626107e-02;2.191167991043057803e-02;2.331385650672483309e-02;3.290485962569604517e-02
2.142416744362998088e-02;2.217608331053441684e-02;2.368447518445927075e-02;3.355443091309109199e-02
2.162287196238772691e-02;2.244306446015194995e-02;2.405983305159736449e-02;3.421451319765041188e-02
2.182304628211878192e-02;2.271259926141404317e-02;2.443991183579546922e-02;3.488511747302232291e-02
2.202472706210585954e-02;2.298474304937534254e-02;2.482480504609655900e-02;3.556645156553657483e-02
2.222792187662044755e-02;2.325951210232330563e-02;2.521455130392796090e-02;3.625862687525027717e-02
2.243260732542629726e-02;2.353688065956174510e-02;2.560912927659610150e-02;3.696164772573875407e-02
2.263882109256288092e-02;2.381690562133156885e-02;2.600863497309468739e-02;3.767572704205542772e-02
2.284653940716649748e-02;2.409956049356253363e-02;2.641304550784111943e-02;3.840086541274664172e-02
2.305580007187011879e-02;2.438490245077387653e-02;2.682245744044448044e-02;3.913727708231622138e-02
2.326661061402228448e-02;2.467294757084299156e-02;2.723690869395572339e-02;3.988507147604631459e-02
2.347894664966927725e-02;2.496366816677555306e-02;2.765637386357986879e-02;4.064424303112129655e-02
